entid,ANCHEYEAR,ANCHEDATE,EMPNUM,WOMEMPNUM,BUSST
1148655456,2017,2018-02-02,1.0,5.0,28
583597592,2017,2018-07-10,13.0,8.0,22
72275743,2017,2018-04-10,13.0,,22
603068318,2017,2018-06-25,4.0,,29
80703996,2018,,,,2
690177370,2015,2016-12-10,,,2
1013720303,2013,2015-05-13,,,2
938147951,2015,2016-06-07,,,2
535682084,2015,2016-01-25,,,2
1156310581,2013,2015-04-12,,,2
1074061048,2015,2016-09-15,,,2
893496146,2014,2015-01-14,,,7
1077801639,2014,2015-12-25,,,2
532395424,2013,2014-04-17,8.0,,2
501989563,2015,2016-06-25,,,2
155257697,2015,2016-07-15,,,2
329539667,2014,2015-12-25,55.0,,2
281885843,2015,2016-05-02,,,2
639410044,2015,2016-10-13,,,2
403124040,2015,2016-08-06,,,2
1033165268,2014,2015-08-09,,,3
1033165268,2015,2016-12-21,,,3
287888217,2013,2014-09-09,38.0,,2
223774194,2015,2016-02-12,,,2
584479406,2015,2016-08-07,,,7
103686024,2015,2016-06-08,,,2
531581433,2015,2016-02-23,,,3
275202652,2014,2015-12-08,,,2
159087101,2015,2016-10-17,2006.0,,2
34170845,2015,2016-01-21,16.0,,22
202856081,2015,2016-04-13,,,2
916488538,2014,2015-10-12,,,2
1199729421,2015,2016-09-23,,,2
645504403,2015,2016-08-18,,,2
176126365,2015,2016-03-28,,,2
873035916,2014,2015-02-28,,,2
287888217,2014,2015-02-12,,,2
265414334,2014,2015-05-17,,,3
96265667,2015,2016-04-18,,,3
873339738,2014,2015-04-30,106.0,,2
184267873,2014,2015-02-21,71.0,,2
633128686,2014,2015-11-10,,,2
519507267,2013,2014-03-29,,,2
1073761799,2014,2015-05-24,,,2
870499969,2015,2016-05-23,,,2
972087944,2013,2015-04-16,,,2
118936778,2014,2015-09-13,,,2
340223657,2014,2015-02-22,,,2
803076510,2015,2016-03-12,5.0,,22
317107054,2014,2015-03-01,,,2
1121113591,2015,2016-09-17,7.0,,2
480703120,2014,2015-03-20,,,2
478139581,2014,2015-03-17,10.0,,22
1030452136,2014,2015-01-27,,,2
519507267,2014,2015-07-05,,,2
160897946,2015,2016-02-04,,,2
31643522,2015,2016-10-22,,,8
1212617408,2013,2015-03-26,,,7
860642770,2014,2015-04-30,,,2
860642770,2013,2014-10-27,,,2
111286211,2013,2014-03-23,7.0,,2
143669928,2014,2015-09-12,,,2
337986118,2015,2016-11-12,,,3
424442090,2015,2016-08-06,,,2
40431646,2015,2016-09-30,,,2
236779781,2013,2014-11-11,33.0,,3
178730157,2015,2016-03-14,1.0,,3
178730157,2014,2015-07-28,9.0,,3
987582746,2013,2015-01-17,,,2
990347830,2014,2015-11-06,,,2
266454311,2014,2015-07-05,10.0,,2
155257697,2016,2017-01-20,3.0,9.0,2
202856081,2016,2017-07-20,10.0,4.0,2
18454080,2016,2017-05-20,5.0,10.0,29
531581433,2016,2017-01-20,3.0,3.0,29
71263442,2016,2017-12-20,2.0,,2
359860980,2016,2017-08-20,43.0,,2
40431646,2016,2017-10-20,24.0,9.0,2
893496146,2016,2017-05-21,9.0,0.0,24
254255976,2017,2018-06-20,8.0,3.0,22
972087944,2016,2017-11-23,11.0,9.0,22
533035670,2017,2018-02-11,5.0,1.0,22
45388809,2016,2017-02-27,27.0,10.0,22
1033165268,2017,2018-11-10,5.0,2.0,22
1205804872,2017,2018-06-08,11.0,9.0,22
18454080,2017,2018-08-03,5.0,7.0,22
317107054,2016,2017-05-19,115.0,22.0,22
34944276,2017,2018-03-14,5.0,8.0,22
155257697,2017,2018-05-28,7.0,5.0,22
1019632003,2016,2017-04-27,20.0,14.0,22
999723888,2016,2017-01-11,3.0,,22
1165193070,2016,2017-04-30,72.0,,29
1165193070,2017,2018-05-21,67.0,,29
471810635,2016,2017-07-27,11.0,5.0,22
809102913,2016,2017-02-06,20.0,,22
96265667,2017,2018-06-24,5.0,4.0,22
481018530,2016,2017-03-13,11.0,,22
172923780,2016,2017-05-20,4.0,11.0,22
172923780,2017,2018-08-15,10.0,8.0,22
288440661,2017,2018-06-21,3.0,1.0,26
535682084,2017,2018-02-09,9.0,4.0,22
942721,2016,2017-07-16,13.0,10.0,22
118452606,2017,2018-07-23,1.0,8.0,22
878552503,2015,2017-10-14,8.0,,22
589907050,2016,2017-08-16,9.0,4.0,22
873035916,2015,2017-06-25,2.0,,22
589907050,2017,2018-11-29,5.0,6.0,22
111286211,2016,2017-04-18,13.0,8.0,22
703645929,2017,2018-02-08,8.0,5.0,22
233680372,2017,2018-07-11,1.0,7.0,22
842601360,2017,2018-09-27,7.0,9.0,22
1154333376,2017,2018-09-08,10.0,5.0,22
701697404,2017,2018-07-27,2.0,,22
68528873,2017,2018-12-13,2.0,4.0,22
836448228,2016,2017-12-13,3.0,,29
836448228,2017,2018-10-14,7.0,,29
1220850302,2014,2017-10-28,,,29
1220850302,2017,2018-01-25,1.0,,29
265414334,2017,2018-06-28,1.0,2.0,15
1047923746,2017,2018-08-07,12.0,7.0,22
320661366,2016,2017-04-16,6.0,11.0,22
945726753,2016,2017-09-29,26.0,,29
46306095,2014,,,,29
1010297602,2016,,,,24
20689540,2016,,,,29
652411741,2014,,12.0,,29
281885843,2017,,,,22
1171110656,2016,2017-01-25,6.0,2.0,22
880705593,2016,,,,22
548958528,2017,,,,22
396737292,2017,,10.0,,15
802042048,2015,,,,22
860642770,2017,,,,22
1016374940,2016,,,,22
287075555,2017,,,,22
339548901,2016,,,,24
856862484,2013,,7.0,,22
423199818,2016,,,,22
2767783,2017,2018-02-21,22.0,,22
573436411,2017,2018-04-12,6.0,7.0,22
478694836,2017,2018-03-28,5.0,3.0,22
559222210,2017,2018-04-16,5.0,3.0,22
339548901,2017,,,,24
93132708,2013,2015-04-18,,,2
639410044,2014,2015-01-10,,,2
532395424,2014,2015-08-14,,,2
879905170,2013,2015-12-15,,,2
1074061048,2014,2015-07-29,210.0,,2
690177370,2013,2014-05-20,,,2
1126254280,2013,2014-05-20,,,2
838492028,2014,2015-03-20,15.0,,2
492298486,2013,2015-11-23,11.0,,2
391063879,2013,2014-10-02,6.0,,2
596870767,2014,2015-03-13,,,2
391063879,2015,2016-10-24,,,2
1218454377,2014,2015-02-13,,,2
893496146,2015,2016-05-31,,,7
842601360,2015,2016-01-30,,,2
848455265,2015,2016-11-08,,,2
668977235,2014,2015-01-12,,,3
1154333376,2015,2016-02-22,11.0,,2
478694836,2015,2016-05-30,11.0,,22
1040255018,2013,2015-06-02,,,2
1001685981,2015,2016-11-30,,,2
1154333376,2013,2014-09-03,10.0,,2
11205016,2015,2016-12-05,,,3
103686024,2014,2015-03-26,,,2
118452606,2015,2016-10-29,,,2
287888217,2015,2016-06-30,,,2
815878087,2015,2016-08-27,,,2
271874611,2013,2015-02-07,,,2
1040255018,2014,2015-03-02,2.0,,2
381742120,2015,2016-03-22,,,2
1199729421,2014,2015-04-15,,,2
108998765,2014,2015-12-24,,,2
288440661,2014,2015-05-16,,,2
481911296,2014,2015-12-20,,,2
478139581,2015,2016-08-14,9.0,,22
548958528,2014,2015-09-22,5.0,,2
480703120,2015,2016-02-18,,,2
1030452136,2015,2016-06-16,,,2
34944276,2014,2015-06-02,,,2
1224701129,2014,2015-06-15,,,2
972087944,2014,2015-05-16,,,2
564221224,2015,2016-07-13,3.0,,22
118936778,2015,2016-08-11,18.0,,2
999723888,2014,2015-09-16,,,5
317107054,2015,2016-12-19,,,2
643924098,2013,2014-11-15,,,2
643924098,2015,2016-12-23,,,2
288440661,2013,2015-03-16,,,2
172923780,2013,2015-06-04,,,2
119477212,2014,2015-12-26,2.0,,2
999723888,2015,2016-01-07,,,2
942721,2015,2016-02-02,,,2
80703996,2015,2016-11-28,9.0,,7
477014025,2015,2016-08-02,,,2
1103538353,2013,2015-10-22,10.0,,2
70915199,2014,2015-09-04,,,2
270862536,2013,2014-04-29,,,2
31643522,2014,2015-09-13,,,8
987582746,2014,2015-02-17,,,2
158845265,2014,2015-02-10,12.0,,2
312782663,2014,2015-01-10,,,2
54456367,2013,2015-08-10,51.0,,2
236779781,2015,2016-12-06,,,3
501989563,2016,2017-08-20,6.0,2.0,2
667474405,2016,2017-01-20,8.0,9.0,2
860642770,2016,2017-09-20,9.0,3.0,2
738097339,2016,2017-08-20,11.0,10.0,12
646283229,2016,2017-02-20,34.0,22.0,2
288440661,2016,2017-03-20,6.0,8.0,2
70915199,2016,2017-07-20,12.0,5.0,2
1064970384,2016,2017-11-18,10.0,7.0,26
68528873,2016,2017-11-20,8.0,,2
573436411,2016,2017-10-12,1.0,8.0,22
990347830,2016,2017-02-20,6.0,4.0,2
115557824,2016,2017-04-20,11.0,6.0,2
773323605,2016,2017-10-20,8.0,5.0,2
176126365,2016,2017-04-20,14.0,8.0,2
639410044,2016,2017-05-20,21.0,10.0,2
722642128,2016,2017-02-14,3.0,3.0,22
477014025,2017,2018-12-30,8.0,3.0,22
103686024,2016,2017-04-30,3.0,8.0,22
271874611,2017,2018-10-16,10.0,3.0,22
337986118,2016,2017-11-20,9.0,7.0,22
176126365,2017,2018-09-09,9.0,3.0,22
643924098,2016,2017-09-06,28.0,,22
533410483,2013,2015-03-15,372.0,,22
978389836,2017,2018-11-14,11.0,3.0,22
938147951,2016,2017-10-26,10.0,0.0,22
538525337,2017,2018-12-30,41.0,,22
391063879,2016,2017-05-26,8.0,9.0,22
148379961,2017,2018-11-16,20.0,3.0,22
160897946,2017,2018-07-27,2.0,10.0,22
1126254280,2017,2018-03-28,8.0,4.0,22
809102913,2017,2018-05-23,22.0,,22
1197806222,2017,2018-08-19,22.0,10.0,22
995227060,2017,2018-04-12,11.0,3.0,22
329539667,2015,2016-03-24,8.0,,22
881513762,2016,2017-12-20,9.0,,22
1008158207,2014,2015-05-12,9.0,,22
878552503,2014,2015-07-21,8.0,,22
1073761799,2017,2018-05-11,5.0,6.0,22
948104384,2017,2018-04-30,6.0,6.0,22
111286211,2017,2018-11-12,5.0,10.0,22
505319984,2017,2018-11-23,1.0,6.0,22
970812071,2016,2017-05-19,3.0,4.0,22
1001685981,2017,2018-04-26,8.0,4.0,26
425653504,2017,2018-07-17,5.0,7.0,22
703645929,2016,2017-07-05,9.0,9.0,22
610463735,2017,2018-07-29,8.0,,24
855724058,2017,2018-08-20,11.0,4.0,22
40431646,2017,2018-01-21,5.0,3.0,22
403124040,2017,2018-07-18,3.0,8.0,22
1154333376,2016,2017-05-12,16.0,6.0,22
584479406,2017,2018-07-07,2.0,8.0,24
1220850302,2016,2017-10-28,5.0,,29
74360148,2016,2017-10-21,3.0,4.0,22
46306095,2015,,,,29
652411741,2015,,5.0,,29
807758604,2016,,4.0,,22
34072279,2016,,,,29
1224701129,2016,,,,22
281885843,2016,,,,22
548958528,2016,,9.0,,22
1026110274,2017,2018-12-14,3.0,1.0,22
347752212,2017,,14.0,,29
118936778,2017,,,,29
1060204191,2014,,14.0,,29
72275743,2016,2017-04-22,8.0,,22
856862484,2014,,,,22
559222210,2016,2017-02-09,7.0,10.0,22
940118088,2017,,,,22
134175466,2017,2018-07-29,10.0,7.0,22
922804751,2017,2018-01-07,7.0,1.0,22
690177370,2014,2015-04-12,,,2
1077801639,2013,2014-10-29,,,2
596870767,2013,2015-02-13,,,2
481018530,2014,2015-01-19,,,7
646283229,2015,2016-01-18,,,2
938147951,2014,2015-03-02,,,2
807758604,2013,2015-08-28,,,2
64138306,2015,2016-02-28,,,2
848455265,2014,2015-10-06,,,2
935913967,2015,2016-08-31,,,2
879905170,2015,2016-11-27,,,6
155257697,2014,2015-03-31,,,2
1126254280,2014,2015-10-22,,,2
842601360,2014,2015-02-17,,,2
481018530,2015,2016-11-28,,,2
329539667,2013,2014-12-31,64.0,,2
93132708,2014,2015-01-18,,,2
590538877,2014,2015-09-23,,,2
784321422,2015,2016-03-15,,,2
1156310581,2015,2016-09-18,9.0,,2
531581433,2013,2014-03-23,3.0,,3
1073542190,2015,2016-03-18,,,3
1154333376,2014,2015-10-25,14.0,,2
645504403,2014,2015-11-09,,,2
610463735,2014,2015-11-22,,,2
1010297602,2013,2015-06-19,11.0,,2
403124040,2013,2014-08-20,2.0,,2
610463735,2015,2016-09-13,7.0,,2
942916950,2015,2016-08-03,,,2
103686024,2013,2014-03-08,,,2
481911296,2013,2015-02-20,,,2
317107054,2013,2015-11-01,,,2
940118088,2015,2016-12-27,,,7
589559168,2014,2015-10-26,,,2
96265667,2013,2014-09-27,,,3
999723888,2013,2015-01-16,,,5
439474029,2015,2016-09-15,,,2
1019764778,2014,2015-07-23,,,2
34944276,2015,2016-08-27,,,2
1121113591,2013,2014-07-12,24.0,,2
481911296,2015,2016-11-26,,,2
340223657,2015,2016-09-25,,,2
667474405,2014,2015-03-11,,,2
972087944,2015,2016-11-11,,,2
423199818,2014,2015-10-10,,,2
111286211,2014,2015-05-15,11.0,,2
160897946,2013,2015-12-27,,,2
18454080,2015,2016-10-06,,,3
406807070,2015,2016-06-28,,,2
54456367,2014,2015-06-10,52.0,,2
111286211,2015,2016-06-07,5.0,,2
942721,2014,2015-12-15,,,2
589907050,2014,2015-09-01,,,2
995227060,2015,2016-10-30,,,2
945726753,2014,2015-03-15,,,0
1200764150,2013,2014-03-14,,,2
1212617408,2015,2016-06-07,,,7
80703996,2014,2016-02-28,8.0,,7
34944276,2016,2017-02-20,9.0,5.0,2
233680372,2016,2017-02-20,9.0,3.0,2
1197884878,2016,2017-06-21,4.0,8.0,22
916488538,2016,2017-04-20,8.0,9.0,2
287075555,2016,2017-02-26,7.0,,22
1085422569,2016,2017-10-20,3.0,8.0,2
576283533,2016,2017-09-20,6.0,2.0,2
668977235,2016,2017-04-23,7.0,7.0,22
643924098,2017,2018-09-08,15.0,,22
721512872,2017,2018-09-15,6.0,8.0,22
1074061048,2016,2017-06-05,198.0,,22
632244749,2017,2018-10-29,36.0,,22
158845265,2017,2018-06-18,8.0,3.0,22
158845265,2016,2017-01-28,12.0,4.0,22
391063879,2017,2018-12-19,20.0,6.0,22
561207729,2016,2017-03-24,10.0,,24
471810635,2017,2018-11-13,7.0,7.0,22
855403793,2017,2018-05-10,11.0,,22
855403793,2016,2017-12-23,6.0,,24
895540262,2016,2017-10-07,3.0,2.0,22
270862536,2015,2017-04-09,3.0,,24
329539667,2017,2018-01-01,7.0,10.0,22
116573635,2017,2018-02-14,8.0,10.0,15
701492472,2017,2018-03-28,5.0,0.0,22
881513762,2017,2018-05-06,8.0,8.0,24
93132708,2017,2018-07-22,2.0,2.0,26
948104384,2015,2016-11-29,9.0,,22
815878087,2017,2018-01-26,2.0,1.0,22
884338794,2017,2018-12-25,15.0,15.0,22
381742120,2016,2017-04-22,55.0,34.0,22
1013720303,2016,2017-07-26,3.0,6.0,22
74360148,2017,2018-05-22,12.0,7.0,22
1030859984,2017,2018-05-21,10.0,9.0,22
652411741,2016,,,,29
265125448,2017,2018-03-22,13.0,6.0,22
271743487,2014,,,,22
347752212,2016,,9.0,,29
118936778,2016,,,,29
1060204191,2015,,13.0,,29
856862484,2015,,14.0,,22
236424727,2016,2017-11-13,10.0,3.0,22
1197884878,2017,2018-07-06,9.0,1.0,22
1040213523,2017,2018-04-14,2.0,9.0,22
1106278934,2017,2018-08-21,9.0,3.0,22
34552549,2017,2018-03-20,6.0,3.0,22
1085252711,2014,2015-07-06,,,2
535682084,2013,2015-07-03,,,2
848455265,2013,2015-11-06,,,2
391063879,2014,2015-11-28,7.0,,2
501989563,2013,2014-03-18,,,2
532395424,2015,2016-08-10,,,9
855403793,2014,2015-04-27,,,2
471810635,2013,2015-09-29,6.0,,2
533035670,2014,2016-07-28,4.0,,3
339548901,2013,2016-05-30,,,7
93132708,2015,2016-08-03,,,2
1001685981,2014,2015-06-15,,,2
738097339,2015,2016-03-05,,,5
115557824,2014,2015-09-27,,,2
584479406,2014,2015-02-01,,,7
632244749,2015,2016-12-21,,,2
160936990,2014,2015-09-04,,,2
632244749,2013,2014-04-25,38.0,,2
271874611,2015,2016-08-30,,,2
538525337,2015,2016-05-15,,,2
1073542190,2014,2015-02-25,,,3
478694836,2014,2015-06-03,25.0,,22
1019632003,2013,2014-04-14,,,2
1019632003,2015,2016-08-24,,,2
1205804872,2015,2016-01-06,,,2
873339738,2013,2014-05-29,89.0,,2
1224701129,2013,2015-10-15,,,2
184267873,2015,2016-07-29,,,2
40870660,2013,2015-12-21,,,2
375395540,2015,2016-08-08,11.0,,22
34072279,2015,2016-06-05,,,2
870499969,2014,2015-05-30,,,2
637301214,2015,2016-01-25,,,2
978389836,2014,2015-05-25,,,2
96265667,2014,2015-03-20,10.0,,3
1121113591,2014,2015-03-12,6.0,,2
633128686,2013,2015-05-10,,,2
1047923746,2013,2015-11-29,,,2
439474029,2014,2015-09-19,,,2
970812071,2015,2016-08-25,,,2
45388809,2013,2015-06-19,,,2
40870660,2015,2016-06-05,,,2
667474405,2013,2015-10-11,,,2
773323605,2013,2014-04-12,,,2
178730157,2013,2014-02-28,4.0,,3
576283533,2014,2015-03-02,,,2
359860980,2015,2016-01-22,49.0,,2
406807070,2013,2015-06-21,,,2
236779781,2014,2015-12-12,25.0,,3
1212617408,2014,2015-01-26,,,7
143669928,2013,2014-03-19,,,2
320661366,2013,2014-08-05,11.0,,2
561207729,2014,2015-02-08,14.0,,7
1200764150,2014,2015-06-03,,,2
63165459,2016,2017-08-20,5.0,1.0,2
690177370,2016,2017-12-20,9.0,9.0,2
802042048,2016,2017-05-20,7.0,4.0,2
329539667,2016,2017-12-20,9.0,1.0,2
275202652,2016,2017-01-20,7.0,8.0,2
340223657,2016,2017-11-20,2.0,,2
134175466,2016,2017-03-09,2.0,7.0,22
34170845,2016,2017-12-21,12.0,9.0,22
972087944,2017,2018-11-09,15.0,11.0,22
334193642,2017,2018-03-24,8.0,8.0,22
848455265,2016,2017-05-11,41.0,2.0,22
31643522,2017,2018-01-11,3.0,8.0,22
63165459,2017,2018-09-19,9.0,2.0,22
1205804872,2016,2017-12-15,6.0,6.0,22
202856081,2017,2018-07-11,2.0,2.0,22
1019632003,2017,2018-02-13,16.0,14.0,22
646283229,2017,2018-04-19,37.0,20.0,26
999723888,2017,2018-07-05,11.0,,22
632244749,2016,2017-09-04,1.0,,22
1165193070,2015,2016-04-30,,,29
1165193070,2014,2015-07-15,,,29
80703996,2017,2018-07-08,6.0,0.0,22
1200764150,2017,2018-08-07,15.0,6.0,22
148379961,2016,2017-03-21,12.0,8.0,22
698919296,2017,2018-04-22,7.0,10.0,26
471810635,2015,2017-07-27,8.0,,22
590538877,2017,2018-07-23,6.0,10.0,22
108998765,2017,2018-10-21,2.0,7.0,22
596870767,2017,2018-02-08,4.0,6.0,22
45388809,2017,2018-02-21,7.0,6.0,22
501989563,2017,2018-10-27,9.0,8.0,22
535682084,2016,2017-02-15,4.0,10.0,22
340223657,2017,2018-04-16,10.0,,22
406807070,2017,2018-03-23,9.0,14.0,22
942721,2017,2018-01-29,8.0,7.0,22
159087101,2016,2017-04-17,15.0,,22
1008158207,2017,2018-07-28,5.0,5.0,22
769388312,2017,2018-07-28,16.0,10.0,22
1121113591,2017,2018-09-16,9.0,6.0,22
970812071,2017,2018-12-11,10.0,3.0,22
633128686,2016,2017-11-12,3.0,7.0,22
664875663,2017,2018-09-12,13.0,5.0,22
836448228,2015,2016-05-18,,,29
1019764778,2016,2017-02-15,7.0,6.0,24
266454311,2017,2018-07-22,4.0,9.0,22
735665883,2015,2016-08-07,10.0,,22
421819978,2017,2018-01-22,3.0,3.0,22
1013720303,2017,2018-11-14,9.0,6.0,22
1148422298,2016,2017-05-05,6.0,0.0,22
1030452136,2017,2018-10-08,10.0,8.0,22
501123552,2014,2015-10-04,,,29
237140164,2016,,,,22
553061350,2014,,,,29
1016374940,2014,,,,22
265125448,2016,2017-12-04,8.0,12.0,22
926723528,2013,2014-06-03,10.0,,22
637301214,2016,,,,22
1041082745,2017,2018-02-17,4.0,4.0,22
1215434367,2016,2017-12-24,7.0,3.0,22
347752212,2015,,6.0,,29
532395424,2017,,7.0,,22
856862484,2016,,,,22
205129241,2017,,,,22
219188609,2017,2018-05-15,6.0,7.0,22
375395540,2017,2018-03-14,3.0,0.0,22
34170845,2017,2018-12-07,11.0,14.0,22
777188275,2017,2018-03-26,,3.0,22
478139581,2017,2018-06-14,15.0,6.0,22
1215434367,2017,2018-06-22,10.0,4.0,22
1064970384,2017,2018-04-25,6.0,6.0,26
926723528,2017,2018-06-13,8.0,4.0,22
603068318,2016,2017-09-11,9.0,,29
667474405,2018,2019-06-11,6.0,9.0,2
639410044,2018,2019-03-11,15.0,8.0,2
701697404,2018,2019-12-20,7.0,4.0,2
233680372,2018,2019-03-03,6.0,1.0,2
1064970384,2018,2019-07-26,9.0,0.0,2
573436411,2018,2019-03-19,4.0,6.0,2
922804751,2018,2019-04-28,3.0,10.0,2
1026110274,2018,2019-03-18,12.0,5.0,2
932237415,2018,2019-07-30,8.0,6.0,2
723047036,2018,2019-01-26,7.0,,2
680715980,2018,2019-11-20,5.0,7.0,2
266454311,2018,2019-01-20,3.0,8.0,2
881513762,2018,2019-08-20,2.0,4.0,2
879905170,2018,2019-09-25,24.0,,2
1085252711,2018,2019-03-10,9.0,11.0,2
11205016,2018,2019-10-18,16.0,10.0,2
71263442,2018,2019-04-04,6.0,1.0,2
254255976,2018,2019-08-04,9.0,0.0,2
531581433,2018,2019-11-12,6.0,3.0,2
34944276,2018,2019-06-30,122.0,41.0,2
155257697,2018,2019-11-20,10.0,9.0,2
477014025,2018,2019-01-22,3.0,2.0,2
1077801639,2018,2019-03-17,4.0,6.0,2
873339738,2018,2019-09-28,82.0,22.0,2
1215434367,2018,2019-07-07,2.0,0.0,2
359860980,2018,2019-05-13,38.0,22.0,2
995227060,2018,2019-10-27,3.0,9.0,2
158845265,2018,2019-10-01,3.0,0.0,2
1033165268,2018,2019-05-13,9.0,8.0,2
236779781,2018,2019-10-14,2.0,6.0,2
1197806222,2018,2019-11-26,45.0,12.0,2
942721,2018,2019-06-20,8.0,9.0,2
242867426,2018,2019-12-16,9.0,4.0,2
72275743,2018,2019-03-05,19.0,,2
287075555,2018,2019-11-16,6.0,0.0,2
505319984,2018,2019-08-22,8.0,3.0,2
1197884878,2018,2019-05-25,3.0,7.0,2
1154333376,2018,2019-05-16,6.0,2.0,2
478694836,2018,2019-10-12,26.0,14.0,2
108998765,2018,2019-02-19,11.0,5.0,2
1065211704,2018,2019-10-05,67.0,27.0,2
1073542190,2018,2019-11-07,11.0,5.0,2
741983400,2018,2019-06-20,6.0,,2
1099613365,2018,2019-11-14,3.0,3.0,2
830118671,2018,2019-06-17,7.0,,2
63165459,2018,2019-07-28,6.0,6.0,2
1148655456,2018,2019-08-28,2.0,9.0,28
851721267,2018,2019-04-01,4.0,6.0,2
1040213523,2018,2019-12-19,4.0,0.0,2
1200764150,2018,2019-04-22,2.0,5.0,2
584479406,2018,2019-12-08,7.0,,24
842601360,2018,2019-07-26,5.0,9.0,2
664875663,2018,2019-05-16,12.0,6.0,2
673816943,2018,2019-08-02,10.0,2.0,2
860642770,2018,2019-10-20,5.0,7.0,2
533410483,2018,2019-02-25,310.0,146.0,22
548958528,2018,2019-12-19,6.0,8.0,22
390969595,2017,2018-03-10,8.0,4.0,24
503429459,2018,2019-11-27,8.0,8.0,22
637301214,2018,2019-11-18,8.0,3.0,22
481911296,2018,2019-10-08,5.0,5.0,22
481911296,2017,2018-09-15,0.0,6.0,22
237140164,2018,2019-03-30,9.0,6.0,22
237140164,2017,2018-09-02,10.0,5.0,22
339548901,2018,2019-04-23,0.0,9.0,24
802042048,2018,2019-06-17,8.0,0.0,22
178730157,2017,2018-04-14,9.0,3.0,22
178730157,2018,2019-08-22,10.0,3.0,22
637301214,2017,2018-10-28,3.0,5.0,22
396737292,2018,2019-09-24,11.0,8.0,15
1010297602,2018,2019-04-06,1.0,,22
1156310581,2018,2019-02-27,5.0,5.0,22
118936778,2018,2019-02-20,11.0,3.0,22
532395424,2018,2019-02-01,5.0,11.0,22
784321422,2018,2019-08-28,1.0,7.0,22
281885843,2018,2019-03-24,13.0,10.0,22
763529552,2018,2019-04-17,11.0,,29
403219411,2018,2019-08-28,7.0,7.0,22
252679934,2018,2019-03-28,27.0,,22
933105103,2018,2019-10-28,11.0,8.0,22
1059895506,2018,2019-01-29,5.0,2.0,22
465059259,2018,2019-05-26,13.0,,22
194706945,2018,2019-08-30,4.0,5.0,22
1000505448,2018,2019-05-30,3.0,5.0,22
642083882,2018,2019-07-20,7.0,6.0,22
777188275,2018,2019-09-20,6.0,4.0,22
583597592,2018,2019-03-28,16.0,5.0,22
148379961,2018,2019-03-08,17.0,3.0,22
561207729,2018,2019-06-02,11.0,11.0,24
270862536,2018,2019-09-29,1.0,,24
103686024,2018,2019-08-15,6.0,0.0,22
703645929,2018,2019-03-26,8.0,6.0,22
406807070,2018,2019-12-24,10.0,12.0,22
855724058,2018,2019-05-04,6.0,8.0,22
990347830,2018,2019-09-26,11.0,8.0,22
159087101,2018,2019-05-20,17.0,19.0,22
425653504,2018,2019-09-19,8.0,9.0,22
134175466,2018,2019-08-21,10.0,1.0,22
1008158207,2018,2019-12-21,10.0,2.0,22
1205804872,2018,2019-02-28,5.0,7.0,22
895540262,2018,2019-10-20,16.0,11.0,22
942916950,2018,2019-09-30,4.0,4.0,22
271874611,2018,2019-02-17,8.0,7.0,22
176126365,2018,2019-02-18,17.0,2.0,22
1040255018,2018,2019-03-01,4.0,5.0,22
115557824,2018,2019-04-26,5.0,4.0,22
1019632003,2018,2019-11-29,30.0,25.0,22
698919296,2018,2019-12-17,5.0,8.0,26
70915199,2018,2019-11-12,18.0,18.0,26
18454080,2018,2019-01-21,2.0,4.0,22
337986118,2018,2019-07-28,5.0,8.0,22
160936990,2018,2019-01-18,9.0,4.0,22
403124040,2018,2019-04-03,4.0,7.0,22
160897946,2018,2019-03-21,6.0,6.0,22
1171110656,2018,2019-10-28,9.0,3.0,22
1106278934,2018,2019-09-28,6.0,6.0,22
223774194,2018,2019-05-26,11.0,0.0,22
873035916,2018,2019-04-12,7.0,6.0,22
46306095,2017,2018-03-29,0.0,,29
553061350,2017,2018-06-15,2.0,,29
580851840,2018,2019-09-18,14.0,13.0,22
580851840,2017,2018-03-14,11.0,5.0,22
424442090,2018,2019-04-07,12.0,,22
807758604,2017,2018-03-13,12.0,2.0,22
95372180,2018,2019-04-20,13.0,,29
95372180,2017,2018-06-26,5.0,,29
538525337,2018,2019-11-18,30.0,4.0,22
589907050,2018,2019-01-25,8.0,9.0,22
734938491,2018,2019-05-07,4.0,7.0,22
114150522,2018,2019-11-22,5.0,4.0,22
978389836,2018,2019-01-13,12.0,5.0,22
722642128,2018,2019-09-03,3.0,1.0,22
643924098,2018,2019-01-05,9.0,,22
838492028,2018,2019-06-22,2.0,1.0,22
334193642,2018,2019-07-23,8.0,9.0,22
1085422569,2018,2019-06-27,4.0,1.0,22
938147951,2018,2019-03-02,10.0,11.0,22
1047923746,2018,2019-06-21,14.0,13.0,22
312782663,2018,2019-12-13,51.0,18.0,22
54456367,2018,2019-08-17,84.0,33.0,22
275202652,2018,2019-05-30,8.0,5.0,26
916488538,2018,2019-11-24,9.0,8.0,26
1001685981,2018,2019-03-16,3.0,7.0,26
645504403,2018,2019-08-06,13.0,4.0,22
576283533,2018,2019-11-10,5.0,4.0,22
1148422298,2018,2019-06-04,9.0,7.0,22
632244749,2018,2019-02-13,26.0,21.0,22
34170845,2018,2019-12-29,18.0,15.0,22
202856081,2018,2019-01-07,5.0,7.0,22
111286211,2018,2019-03-16,3.0,2.0,22
143669928,2018,2019-08-21,3.0,5.0,22
481018530,2018,2019-12-22,11.0,,22
1103538353,2018,2019-08-19,8.0,,22
421819978,2018,2019-03-25,8.0,5.0,22
