entid,region_id,entertype_tax,industry_tax,registertype,economic_type,incometax_rate,collection_type,EMPNUM,year
233680372,734,,,9,809,,2,1.0,2016.0
233680372,734,,,9,809,,2,2.0,2015.0
233680372,734,,,9,809,0.25,2,1.0,2017.0
457395023,758,0.0,1.0,20,89,0.25,0,36.0,
457395023,749,,,20,632,,2,35.0,2016.0
457395023,758,,,20,632,,2,,2015.0
457395023,758,,,20,632,0.25,2,35.0,2017.0
1074790801,729,0.0,2.0,9,305,0.25,0,4.0,
1074790801,730,,,9,1017,,2,2.0,2016.0
1074790801,736,,,9,1017,,2,,2015.0
1074790801,736,,,9,1017,0.25,2,3.0,2017.0
840506563,674,,,20,1245,,2,1.0,2016.0
840506563,674,,,20,1245,,2,,2015.0
840506563,674,,,20,1245,0.25,2,1.0,2017.0
140150149,755,0.0,1.0,20,161,0.25,0,2.0,
140150149,755,,,20,735,,2,2.0,2016.0
140150149,755,,,20,735,,2,,2015.0
140150149,755,,,20,735,0.25,2,2.0,2017.0
938612674,742,0.0,2.0,20,258,0.25,0,4.0,
938612674,748,,,20,1010,,2,5.0,2016.0
938612674,750,,,20,1010,,2,5.0,2015.0
938612674,751,,,20,1010,0.25,2,4.0,2017.0
546111855,842,0.0,1.0,20,126,0.25,0,2.0,
546111855,851,,,20,701,,2,12.0,2016.0
546111855,852,,,20,701,,2,8.0,2015.0
546111855,846,,,20,701,0.25,2,1.0,2017.0
528380428,798,,,20,1309,,2,7.0,2016.0
528380428,793,,,20,1309,0.25,2,1.0,2017.0
790071042,716,,,20,1057,,2,3.0,2016.0
790071042,716,,,20,1057,,2,2.0,2015.0
790071042,727,,,20,1057,0.25,2,2.0,2017.0
1120730686,711,0.0,2.0,20,309,0.25,0,2.0,
1120730686,714,,,20,1103,,2,4.0,2016.0
1120730686,712,,,20,1103,,2,,2015.0
1120730686,712,,,20,1103,0.25,2,6.0,2017.0
383153184,740,0.0,2.0,20,435,0.25,0,1.0,
383153184,755,,,20,1270,,2,5.0,2016.0
383153184,755,,,20,1270,,2,,2015.0
383153184,755,,,9,1204,0.25,2,1.0,2017.0
941347401,755,0.0,2.0,20,258,0.25,0,1.0,
941347401,755,,,20,999,,2,3.0,2016.0
941347401,755,,,20,999,,2,5.0,2015.0
941347401,755,,,20,999,0.25,2,1.0,2017.0
1008244001,679,0.0,1.0,9,210,0.25,0,1.0,
1008244001,679,,,9,839,,2,10.0,2016.0
1008244001,690,,,9,839,,2,10.0,2015.0
1008244001,690,,,9,839,0.25,2,1.0,2017.0
223500246,796,0.0,1.0,9,155,0.25,0,20.0,
223500246,796,,,9,743,,2,18.0,2016.0
223500246,796,,,9,820,,2,30.0,2015.0
223500246,796,,,9,743,0.25,2,16.0,2017.0
431503466,810,,,20,1203,0.25,2,13.0,2017.0
374626775,670,0.0,2.0,20,475,0.25,0,4.0,
374626775,679,,,20,1378,,2,2.0,2016.0
374626775,679,,,20,1378,,2,,2015.0
374626775,679,,,20,1378,0.25,2,2.0,2017.0
1067859507,757,0.0,1.0,29,37,0.25,0,21.0,
1067859507,757,,,29,566,,2,49.0,2016.0
1067859507,757,,,29,567,,2,87.0,2015.0
1067859507,757,,,29,566,0.25,2,102.0,2017.0
1007648701,865,0.0,2.0,25,299,0.25,0,,
1007648701,760,,,25,1012,,2,3.0,2016.0
1007648701,865,,,25,1012,,2,3.0,2015.0
876759904,748,0.0,2.0,9,258,0.25,0,3.0,
876759904,745,,,9,1012,,2,5.0,2016.0
876759904,748,,,9,1012,,2,5.0,2015.0
876759904,747,,,9,1012,0.25,2,2.0,2017.0
302035768,864,0.0,2.0,20,425,0.25,0,1.0,
302035768,866,,,20,1253,,2,5.0,2016.0
287779162,799,0.0,2.0,20,252,0.25,0,10.0,
287779162,801,,,20,1321,,2,3.0,2016.0
287779162,800,,,20,1321,,2,3.0,2015.0
287779162,800,,,20,1321,0.25,2,9.0,2017.0
675476475,740,0.0,1.0,9,180,0.25,0,63.0,
675476475,747,,,9,795,,2,10.0,2016.0
675476475,747,,,9,795,,2,10.0,2015.0
675476475,747,,,9,795,0.25,2,45.0,2017.0
364342086,670,0.0,2.0,20,379,0.25,0,2.0,
364342086,679,,,20,1133,,2,10.0,2016.0
364342086,679,,,20,1133,,2,,2015.0
364342086,679,,,29,1133,0.25,2,10.0,2017.0
644689618,677,0.0,2.0,9,486,0.25,0,10.0,
644689618,677,,,9,1408,,2,4.0,2016.0
644689618,677,,,9,1408,,2,12.0,2015.0
644689618,677,,,9,1408,0.25,2,1.0,2017.0
1094959028,847,,,22,520,,2,10.0,2016.0
1094959028,847,,,22,520,0.25,2,10.0,2017.0
101567323,791,0.0,1.0,9,63,0.25,1,,
101567323,791,,,9,603,,2,11.0,2016.0
101567323,791,,,9,603,,2,10.0,2015.0
101567323,791,,,20,603,0.25,2,8.0,2017.0
949272101,694,0.0,2.0,2,342,0.25,0,2.0,
949272101,703,,,2,1072,,2,1.0,2016.0
949272101,703,,,2,1072,,2,,2015.0
949272101,703,,,1,1072,0.25,2,1.0,2017.0
174016066,729,0.0,1.0,20,167,0.25,1,,
174016066,734,,,20,771,,2,8.0,2016.0
174016066,734,,,20,771,,2,5.0,2015.0
174016066,734,,,20,771,0.25,2,3.0,2017.0
741642233,855,0.0,2.0,22,17,0.25,0,3.0,
741642233,855,,,22,529,,2,2.0,2016.0
741642233,855,,,22,529,,2,10.0,2015.0
741642233,855,,,22,529,0.25,2,2.0,2017.0
1065563579,738,0.0,1.0,20,219,0.25,0,2.0,
1065563579,738,,,20,844,,2,8.0,2016.0
941583063,843,0.0,2.0,29,376,0.25,0,,
941583063,846,,,31,1130,,2,8.0,2016.0
941583063,843,,,29,1130,,2,8.0,2015.0
241664711,772,0.0,1.0,20,210,0.25,1,,
241664711,772,,,20,997,,2,0.0,2016.0
241664711,772,,,20,997,,2,13.0,2015.0
241664711,772,,,20,997,0.25,2,0.0,2017.0
478694836,799,0.0,2.0,9,366,0.25,1,,
478694836,810,,,9,1118,,2,5.0,2016.0
478694836,810,,,9,1118,,2,,2015.0
478694836,810,,,9,1118,0.25,2,5.0,2017.0
794800752,767,0.0,1.0,20,93,0.25,0,5.0,
794800752,767,,,20,638,,2,6.0,2016.0
794800752,767,,,20,638,,2,30.0,2015.0
794800752,767,,,20,638,0.25,2,7.0,2017.0
1094561478,762,0.0,2.0,20,258,0.25,0,1.0,
1094561478,762,,,20,975,,2,2.0,2016.0
1094561478,763,,,20,975,,2,2.0,2015.0
1094561478,776,,,20,975,0.25,2,1.0,2017.0
217914890,688,0.0,2.0,20,258,0.25,0,1.0,
217914890,671,,,20,1010,,2,3.0,2016.0
217914890,671,,,20,1010,,2,3.0,2015.0
217914890,671,,,20,1010,0.25,2,1.0,2017.0
1043072224,684,0.0,2.0,20,444,0.25,0,2.0,
1043072224,681,,,20,1326,,2,5.0,2016.0
1043072224,691,,,20,1326,,2,5.0,2015.0
1043072224,691,,,9,1326,0.25,2,3.0,2017.0
601134833,792,0.0,1.0,22,223,0.25,0,1.0,
601134833,792,,,22,851,,2,4.0,2016.0
601134833,792,,,22,851,,2,4.0,2015.0
601134833,792,,,22,851,0.25,2,1.0,2017.0
948104384,741,0.0,2.0,20,258,0.25,0,1.0,
948104384,748,,,20,983,,2,2.0,2016.0
948104384,669,,,20,983,,2,3.0,2015.0
948104384,751,,,9,983,0.25,2,2.0,2017.0
1175543025,849,0.0,1.0,9,167,0.25,0,8.0,
1175543025,849,,,9,762,,2,8.0,2016.0
1175543025,849,,,9,762,,2,8.0,2015.0
1175543025,849,,,9,762,0.25,2,10.0,2017.0
482487465,757,0.0,2.0,20,425,0.25,0,1.0,
482487465,757,,,20,1253,,2,1.0,2016.0
482487465,757,,,20,1253,,2,,2015.0
482487465,757,,,20,1168,0.25,2,1.0,2017.0
507836275,686,0.0,2.0,20,258,0.25,0,3.0,
507836275,682,,,20,999,,2,3.0,2016.0
507836275,682,,,20,999,,2,5.0,2015.0
507836275,682,,,20,999,0.25,2,10.0,2017.0
981042316,775,0.0,2.0,9,258,0.25,0,3.0,
981042316,775,,,9,989,,2,3.0,2016.0
981042316,775,,,9,989,,2,3.0,2015.0
981042316,775,,,20,989,0.25,2,10.0,2017.0
1043678989,815,0.0,2.0,20,425,0.25,1,,
1043678989,818,,,20,1253,,2,2.0,2016.0
1043678989,823,,,20,1253,,2,,2015.0
1043678989,823,,,20,1253,0.25,2,2.0,2017.0
1213253226,788,0.0,2.0,20,344,0.25,0,2.0,
1213253226,788,,,20,1103,,2,2.0,2016.0
1213253226,788,,,20,1103,,2,2.0,2015.0
1213253226,782,,,20,1103,0.25,2,1.0,2017.0
459684640,815,0.0,2.0,20,405,0.25,0,65.0,
459684640,820,,,20,1203,,2,27.0,2016.0
459684640,819,,,20,1203,,2,,2015.0
459684640,820,,,20,1203,0.25,2,15.0,2017.0
699761427,758,0.0,1.0,20,210,0.25,0,6.0,
699761427,758,,,20,837,,2,6.0,2016.0
699761427,758,,,20,837,,2,30.0,2015.0
699761427,758,,,20,837,0.25,2,6.0,2017.0
434519880,759,0.0,2.0,22,0,0.25,0,1.0,
434519880,759,,,22,508,,2,6.0,2016.0
434519880,759,,,22,508,,2,6.0,2015.0
434519880,759,,,2,508,0.25,2,1.0,2017.0
578736704,694,0.0,2.0,20,258,0.25,0,8.0,
578736704,701,,,20,1008,,2,6.0,2016.0
578736704,699,,,20,1008,,2,6.0,2015.0
578736704,699,,,20,1008,0.25,2,6.0,2017.0
1210334306,792,,,9,1381,,2,3.0,2016.0
1210334306,792,,,9,1381,,2,,2015.0
1210334306,792,,,9,1381,0.25,2,1.0,2017.0
141454360,842,0.0,2.0,9,467,0.25,1,,
141454360,849,,,9,1366,,2,1.0,2016.0
141454360,849,,,9,1366,,2,,2015.0
141454360,849,,,9,1366,0.25,2,3.0,2017.0
179960664,780,0.0,2.0,20,306,0.25,0,19.0,
179960664,780,,,20,1048,,2,10.0,2016.0
179960664,780,,,20,1048,,2,10.0,2015.0
179960664,782,,,20,1048,0.25,2,10.0,2017.0
745790838,755,0.0,1.0,20,155,0.25,0,6.0,
745790838,755,,,20,781,,2,4.0,2016.0
745790838,755,,,20,730,,2,10.0,2015.0
745790838,755,,,20,781,0.25,2,2.0,2017.0
628764983,837,0.0,1.0,20,180,0.25,0,17.0,
628764983,837,,,20,795,,2,14.0,2016.0
628764983,837,,,20,795,,2,20.0,2015.0
628764983,837,,,20,795,0.25,2,160.0,2017.0
315626465,729,0.0,1.0,20,197,0.25,0,10.0,
315626465,734,,,9,831,,2,10.0,2016.0
315626465,734,,,9,831,,2,3.0,2015.0
315626465,734,,,20,831,0.25,2,10.0,2017.0
532634723,727,,,20,1381,,2,8.0,2016.0
532634723,727,,,20,1381,0.25,2,1.0,2017.0
338692493,849,0.0,1.0,9,167,0.25,0,2.0,
338692493,849,,,9,752,,2,8.0,2016.0
338692493,849,,,9,752,,2,8.0,2015.0
338692493,849,,,20,752,0.25,2,4.0,2017.0
744842689,744,0.0,2.0,20,258,0.25,1,,
744842689,748,,,20,1009,,2,0.0,2016.0
744842689,750,,,20,1009,,2,3.0,2015.0
744842689,751,,,20,1009,0.25,2,0.0,2017.0
508848720,797,,,9,841,,2,3.0,2016.0
508848720,797,,,20,841,0.25,2,2.0,2017.0
873339738,694,0.0,2.0,20,474,0.25,0,72.0,
873339738,700,,,20,1381,,2,83.0,2016.0
873339738,700,,,20,1381,,2,36.0,2015.0
873339738,700,,,20,1120,0.25,2,88.0,2017.0
585860142,809,0.0,2.0,9,474,0.25,0,5.0,
585860142,809,,,9,1381,,2,4.0,2016.0
585860142,809,,,9,1381,,2,4.0,2015.0
585860142,809,,,9,1381,0.25,2,1.0,2017.0
633805257,740,0.0,2.0,9,258,0.25,0,3.0,
633805257,746,,,9,1008,,2,6.0,2016.0
633805257,746,,,9,1008,,2,6.0,2015.0
633805257,746,,,9,1008,0.25,2,6.0,2017.0
684573381,680,0.0,2.0,9,384,0.25,0,8.0,
684573381,680,,,9,1154,,2,5.0,2016.0
684573381,680,,,9,1154,,2,5.0,2015.0
684573381,680,,,9,1154,0.25,2,2.0,2017.0
130306957,842,0.0,1.0,9,179,0.25,0,25.0,
130306957,848,,,20,779,,2,4.0,2016.0
130306957,848,,,9,721,,2,,2015.0
130306957,848,,,20,779,0.25,2,109.0,2017.0
628036516,680,0.0,2.0,9,258,0.25,0,5.0,
628036516,680,,,9,975,,2,2.0,2016.0
628036516,680,,,9,975,,2,2.0,2015.0
628036516,680,,,9,975,0.25,2,7.0,2017.0
329539667,679,0.0,2.0,20,258,0.25,0,5.0,
329539667,679,,,20,1017,,2,5.0,2016.0
329539667,679,,,20,1017,,2,5.0,2015.0
329539667,679,,,20,1017,0.25,2,2.0,2017.0
239387936,757,0.0,2.0,20,247,0.25,1,,
239387936,757,,,20,913,,2,1.0,2016.0
239387936,757,,,20,913,,2,3.0,2015.0
239387936,757,,,20,914,0.25,2,2.0,2017.0
472827001,813,0.0,2.0,9,258,0.25,0,5.0,
472827001,813,,,9,1017,,2,5.0,2016.0
472827001,813,,,9,1017,,2,5.0,2015.0
472827001,813,,,9,1017,0.25,2,5.0,2017.0
11865720,829,0.0,2.0,20,251,0.25,1,,
11865720,830,,,20,922,,2,10.0,2016.0
11865720,840,,,20,922,,2,6.0,2015.0
11865720,839,,,20,922,0.25,2,1.0,2017.0
1171511095,870,0.0,2.0,20,258,0.25,0,,
1171511095,878,,,20,1017,,2,1.0,2016.0
1171511095,880,,,20,1016,,2,,2015.0
1171511095,878,,,20,1017,0.25,2,1.0,2017.0
780668640,870,0.0,2.0,20,258,0.25,0,,
780668640,876,,,20,1010,,2,3.0,2016.0
780668640,880,,,20,1016,,2,,2015.0
780668640,876,,,20,1010,0.25,2,10.0,2017.0
1027388863,876,,,20,1253,,2,4.0,2016.0
1027388863,871,,,20,1253,,2,2.0,2015.0
1027388863,876,,,20,1253,0.25,2,3.0,2017.0
738097339,887,0.0,2.0,20,415,0.25,0,,
738097339,879,,,20,1268,,2,3.0,2016.0
738097339,887,,,20,1244,,2,,2015.0
738097339,879,,,20,1268,0.25,2,3.0,2017.0
119697720,951,0.0,2.0,9,404,0.25,0,,
119697720,951,,,9,1203,,2,4.0,2016.0
119697720,951,,,9,1203,,2,,2016.0
119697720,951,,,9,1203,,2,,2015.0
119697720,949,,,9,1203,0.25,2,17.0,2017.0
430919330,928,0.0,2.0,20,295,0.25,0,2.0,
430919330,928,,,20,990,,2,2.0,2016.0
430919330,928,,,20,1008,,2,4.0,2015.0
430919330,929,,,20,990,0.25,2,2.0,2017.0
767226738,914,0.0,1.0,3,172,0.25,1,,
767226738,914,,,3,760,,2,1.0,2016.0
767226738,912,,,3,760,,2,10.0,2015.0
767226738,914,,,3,760,0.25,2,1.0,2017.0
445079467,992,0.0,2.0,9,258,0.25,1,,
445079467,992,,,20,998,,2,1.0,2016.0
445079467,869,,,9,1016,,2,,2015.0
445079467,992,,,20,998,0.25,2,1.0,2017.0
1167618823,887,0.0,2.0,20,258,0.25,0,,
1167618823,879,,,20,1030,,2,1.0,2016.0
1167618823,887,,,20,1016,,2,,2015.0
1167618823,879,,,20,1030,0.25,2,3.0,2017.0
332553501,884,0.0,2.0,20,258,0.25,0,,
332553501,880,,,20,995,,2,1.0,2016.0
332553501,884,,,20,1016,,2,,2015.0
332553501,880,,,20,995,0.25,2,5.0,2017.0
962601334,944,0.0,2.0,2,242,0.25,0,2.0,
962601334,944,,,2,901,,2,0.0,2016.0
962601334,944,,,2,901,0.25,2,1.0,2017.0
405772950,905,2.0,2.0,20,456,0.25,1,,
405772950,905,,,20,1335,,2,3.0,2016.0
405772950,905,,,20,1335,,2,10.0,2015.0
405772950,905,,,20,1335,0.25,2,3.0,2017.0
1232004753,1008,0.0,2.0,9,310,0.25,0,10.0,
1232004753,993,,,9,1022,,2,6.0,2016.0
1232004753,997,,,9,1022,,2,73.0,2015.0
1232004753,993,,,9,1022,0.25,2,2.0,2017.0
553685277,940,0.0,1.0,9,68,0.25,0,11.0,
553685277,942,,,20,601,,2,17.0,2016.0
553685277,940,,,9,607,,2,17.0,2015.0
553685277,942,,,20,601,0.25,2,10.0,2017.0
70915199,1008,,2.0,9,256,0.25,1,,
70915199,994,,,9,922,,2,10.0,2016.0
70915199,996,,,9,922,,2,190.0,2015.0
70915199,994,,,20,922,0.25,2,12.0,2017.0
550415772,935,0.0,1.0,20,160,0.25,0,314.0,
550415772,935,,,20,734,,2,308.0,2016.0
550415772,935,,,20,734,,2,308.0,2015.0
550415772,935,,,20,734,0.25,2,198.0,2017.0
337195177,910,0.0,1.0,20,148,0.25,0,104.0,
337195177,910,,,20,721,,2,98.0,2016.0
337195177,910,,,20,721,,2,224.0,2015.0
337195177,910,,,20,721,0.25,2,13.0,2017.0
269932268,936,0.0,1.0,20,71,0.25,0,,
269932268,936,,,20,612,,2,20.0,2016.0
269932268,936,,,20,612,,2,,2015.0
269932268,936,,,20,612,0.25,2,93.0,2017.0
675480021,873,0.0,2.0,20,258,0.25,0,,
675480021,873,,,20,1012,,2,3.0,2016.0
675480021,880,,,20,1016,,2,,2015.0
1224295423,935,0.0,2.0,20,258,0.25,0,,
1224295423,935,,,20,975,,2,10.0,2016.0
1224295423,935,,,20,1016,,2,10.0,2015.0
1224295423,935,,,20,975,0.25,2,4.0,2017.0
1050453099,903,0.0,1.0,20,167,0.25,0,20.0,
1050453099,903,,,20,763,,2,13.0,2016.0
1050453099,903,,,20,763,,2,68.0,2015.0
1050453099,903,,,20,763,0.25,2,13.0,2017.0
957215448,886,0.0,2.0,9,305,0.25,0,7.0,
957215448,871,,,20,1017,,2,7.0,2016.0
957215448,871,,,20,1017,,2,7.0,2015.0
957215448,873,,,20,1017,0.25,2,5.0,2017.0
187982150,920,0.0,1.0,2,233,0.25,0,19.0,
187982150,920,,,2,885,,2,19.0,2016.0
187982150,920,,,2,885,,2,2.0,2015.0
187982150,920,,,2,885,0.25,2,18.0,2017.0
203067930,1005,,,9,1045,,2,2.0,2016.0
203067930,1005,,,9,1018,,2,,2015.0
203067930,1005,,,9,1045,0.25,2,1.0,2017.0
542077079,870,0.0,2.0,20,258,0.25,0,,
542077079,874,,,20,1017,,2,3.0,2016.0
542077079,880,,,20,1016,,2,,2015.0
542077079,874,,,20,1017,0.25,2,2.0,2017.0
294479919,951,0.0,2.0,3,390,0.25,0,9.0,
294479919,951,,,10,1176,,2,0.0,2016.0
294479919,951,,,10,1175,,2,0.0,2015.0
202383006,973,,,3,1425,,2,6.0,2016.0
209666410,908,0.0,2.0,22,14,0.25,0,7.0,
209666410,908,,,22,522,,2,10.0,2016.0
209666410,908,,,22,522,,2,10.0,2015.0
209666410,908,,,22,522,0.25,2,5.0,2017.0
838626496,887,0.0,2.0,20,23,0.25,0,17.0,
838626496,891,,,20,534,,2,5.0,2016.0
838626496,871,,,20,534,,2,5.0,2016.0
838626496,871,,,20,534,,2,5.0,2015.0
838626496,891,,,20,534,0.25,2,10.0,2017.0
330570022,870,0.0,2.0,20,373,0.25,0,3.0,
330570022,875,,,20,1126,,2,2.0,2016.0
330570022,871,,,20,1126,,2,2.0,2015.0
330570022,875,,,20,1126,0.25,2,1.0,2017.0
356772177,874,,,20,1017,,2,3.0,2016.0
356772177,869,,,20,1016,,2,,2015.0
141735269,951,0.0,2.0,20,258,0.25,0,,
141735269,951,,,20,975,,2,1.0,2016.0
141735269,951,,,20,1016,,2,,2015.0
141735269,949,,,20,975,0.25,2,2.0,2017.0
916488538,963,0.0,2.0,20,411,0.25,0,2.0,
916488538,963,,,20,1237,,2,2.0,2016.0
916488538,963,,,20,1237,,2,2.0,2015.0
916488538,963,,,20,1237,0.25,2,2.0,2017.0
895149898,1008,0.0,2.0,9,448,0.25,1,,
895149898,989,,,20,1324,,2,3.0,2016.0
895149898,989,,,20,1324,,2,3.0,2015.0
895149898,998,,,20,1089,0.25,2,1.0,2017.0
698919296,931,0.0,2.0,20,258,0.25,0,,
698919296,931,,,20,1017,,2,2.0,2016.0
698919296,869,,,20,1016,,2,,2015.0
698919296,931,,,20,1017,0.25,2,2.0,2017.0
43508087,887,0.0,2.0,20,256,0.25,0,,
43508087,887,,,20,908,,2,5.0,2016.0
43508087,887,,,20,922,,2,5.0,2015.0
43508087,879,,,20,908,0.25,2,2.0,2017.0
315466233,870,0.0,2.0,20,258,0.25,0,,
315466233,876,,,20,984,,2,2.0,2016.0
315466233,880,,,20,1016,,2,,2015.0
315466233,876,,,20,984,0.25,2,2.0,2017.0
471406752,948,0.0,2.0,9,258,0.25,0,,
471406752,948,,,9,975,,2,3.0,2016.0
471406752,948,,,9,1016,,2,3.0,2015.0
471406752,948,,,9,975,0.25,2,4.0,2017.0
685554294,951,0.0,2.0,20,258,0.25,0,,
685554294,951,,,20,975,,2,4.0,2016.0
685554294,951,,,20,1016,,2,,2015.0
685554294,949,,,20,975,0.25,2,5.0,2017.0
21555543,961,0.0,2.0,20,379,0.25,0,2.0,
21555543,961,,,20,1133,,2,2.0,2016.0
21555543,961,,,20,1133,,2,5.0,2015.0
21555543,961,,,20,1133,0.25,2,1.0,2017.0
252634019,939,0.0,2.0,20,468,0.25,0,,
252634019,944,,,20,1368,,2,1.0,2016.0
252634019,944,,,20,1368,,2,,2015.0
252634019,944,,,20,1368,0.25,2,1.0,2017.0
746433264,876,,,20,999,,2,1.0,2016.0
746433264,880,,,20,1016,,2,,2015.0
746433264,876,,,20,999,0.25,2,10.0,2017.0
1085504050,936,0.0,2.0,20,306,0.25,0,,
1085504050,936,,,20,1021,,2,18.0,2016.0
1085504050,936,,,20,1018,,2,,2015.0
1085504050,936,,,20,1021,0.25,2,17.0,2017.0
561707916,897,0.0,2.0,20,306,0.25,0,8.0,
561707916,897,,,20,1017,,2,8.0,2016.0
561707916,897,,,20,1017,,2,3.0,2015.0
561707916,897,,,20,1017,0.25,2,8.0,2017.0
288440661,900,0.0,2.0,20,258,0.25,0,43.0,
288440661,900,,,20,976,,2,27.0,2016.0
288440661,900,,,20,976,,2,20.0,2015.0
288440661,900,,,20,976,0.25,2,2.0,2017.0
962269241,915,0.0,2.0,20,415,0.25,0,,
962269241,915,,,20,1253,,2,5.0,2016.0
962269241,869,,,20,1244,,2,,2015.0
962269241,915,,,20,1253,0.25,2,1.0,2017.0
178632942,887,0.0,1.0,20,126,0.25,0,,
178632942,887,,,20,695,,2,3.0,2016.0
178632942,887,,,20,689,,2,,2015.0
178632942,879,,,20,695,0.25,2,2.0,2017.0
275202652,885,0.0,2.0,20,306,0.25,0,,
275202652,885,,,20,1044,,2,3.0,2016.0
275202652,885,,,20,1018,,2,,2015.0
275202652,885,,,20,1044,0.25,2,5.0,2017.0
409706163,937,0.0,2.0,20,410,0.25,0,,
409706163,937,,,20,1237,,2,3.0,2016.0
409706163,937,,,20,1237,,2,,2015.0
409706163,937,,,20,1237,0.25,2,2.0,2017.0
42195545,948,0.0,1.0,20,63,0.25,0,,
42195545,948,,,20,611,,2,5.0,2016.0
42195545,948,,,20,595,,2,0.0,2015.0
42195545,948,,,20,611,0.25,2,5.0,2017.0
45220215,959,,,9,1001,,2,2.0,2016.0
45220215,869,,,9,1016,,2,,2015.0
45220215,959,,,9,1001,0.25,2,1.0,2017.0
340771941,966,,,20,979,,2,1.0,2016.0
340771941,966,,,20,1016,,2,,2015.0
340771941,966,,,20,979,0.25,2,1.0,2017.0
689412617,966,,,20,1311,,2,1.0,2016.0
689412617,966,,,20,1311,0.25,2,1.0,2017.0
569610500,907,0.0,1.0,20,108,0.25,0,7.0,
569610500,904,,,20,668,,2,10.0,2016.0
569610500,907,,,20,668,,2,6.0,2015.0
569610500,907,,,20,668,0.25,2,11.0,2017.0
822631215,935,0.0,2.0,9,258,0.25,0,,
822631215,935,,,9,1016,,2,3.0,2016.0
822631215,935,,,9,1016,,2,,2015.0
822631215,935,,,9,1016,0.25,2,1.0,2017.0
940111048,898,0.0,1.0,9,126,0.25,0,130.0,
940111048,900,,,9,700,,2,132.0,2016.0
940111048,900,,,9,780,,2,132.0,2015.0
940111048,900,,,9,700,0.25,2,135.0,2017.0
1064970384,880,,,20,773,,2,2.0,2016.0
1064970384,880,,,20,773,0.25,2,1.0,2017.0
1154317216,892,,,20,976,,2,3.0,2016.0
1154317216,880,,,20,1016,,2,,2015.0
62236164,1006,0.0,2.0,20,306,0.25,0,,
62236164,1006,0.0,2.0,20,306,0.25,0,,
62236164,1006,,,20,1062,,2,3.0,2016.0
62236164,1006,,,20,627,,2,20.0,2015.0
62236164,1006,,,20,869,0.25,2,45.0,2017.0
1060468172,870,0.0,2.0,20,306,0.25,0,,
1060468172,878,,,20,1072,,2,3.0,2016.0
1060468172,880,,,20,1018,,2,,2015.0
1060468172,878,,,20,1072,0.25,2,5.0,2017.0
946255580,895,,,20,1103,,2,8.0,2016.0
946255580,901,,,20,1103,,2,8.0,2015.0
946255580,901,,,20,1103,0.25,2,15.0,2017.0
1127568345,1007,0.0,2.0,20,467,0.25,0,2.0,
1127568345,1004,,,20,1366,,2,1.0,2016.0
1127568345,1006,,,20,1366,,2,1.0,2015.0
1127568345,1004,,,20,1279,0.25,2,2.0,2017.0
704849176,931,0.0,2.0,20,415,0.25,0,,
704849176,931,0.0,2.0,20,415,0.25,0,,
704849176,931,,,20,1248,,2,3.0,2016.0
704849176,869,,,20,1244,,2,,2015.0
704849176,931,,,20,1248,0.25,2,1.0,2017.0
195346865,909,0.0,1.0,20,167,0.25,0,6.0,
195346865,909,,,20,761,,2,8.0,2016.0
195346865,909,,,20,761,,2,30.0,2015.0
195346865,909,,,20,761,0.25,2,15.0,2017.0
261130420,870,0.0,2.0,20,258,0.25,0,,
261130420,876,,,20,1017,,2,3.0,2016.0
261130420,880,,,20,1016,,2,,2015.0
261130420,876,,,20,1017,0.25,2,1.0,2017.0
1165890393,900,0.0,2.0,9,258,0.25,0,5.0,
1165890393,895,,,9,998,,2,1.0,2016.0
1165890393,901,,,9,998,,2,3.0,2015.0
1165890393,901,,,9,998,0.25,2,1.0,2017.0
557586732,914,0.0,1.0,20,167,0.25,0,,
557586732,914,,,20,760,,2,3.0,2016.0
557586732,911,,,20,752,,2,,2015.0
557586732,914,,,20,760,0.25,2,20.0,2017.0
927396684,897,0.0,2.0,20,306,0.25,0,2.0,
927396684,897,,,20,1072,,2,2.0,2016.0
927396684,897,,,20,1072,,2,3.0,2015.0
927396684,897,,,20,1072,0.25,2,2.0,2017.0
408562265,913,,,20,1017,,2,1.0,2016.0
408562265,869,,,20,1016,,2,3.0,2015.0
408562265,913,,,20,1017,0.25,2,2.0,2017.0
1001685981,870,0.0,2.0,20,306,0.25,0,,
1001685981,875,,,20,1031,,2,1.0,2016.0
1001685981,880,,,20,1018,,2,4.0,2015.0
1001685981,875,,,20,1031,0.25,2,1.0,2017.0
646283229,883,0.0,1.0,20,203,0.25,0,40.0,
646283229,890,,,20,820,,2,30.0,2016.0
646283229,883,,,20,820,,2,1.0,2015.0
646283229,890,,,20,820,0.25,2,26.0,2017.0
108043142,971,0.0,1.0,20,86,0.25,0,2.0,
108043142,978,,,20,631,,2,5.0,2016.0
108043142,976,,,20,627,,2,3.0,2015.0
108043142,978,,,20,631,0.25,2,18.0,2017.0
657953784,884,0.0,2.0,23,258,0.25,0,,
657953784,880,,,29,985,,2,1.0,2016.0
657953784,884,,,29,1016,,2,,2015.0
535903321,945,0.0,2.0,20,306,0.25,0,,
535903321,945,,,20,1032,,2,2.0,2016.0
535903321,945,,,20,1018,,2,,2015.0
535903321,945,,,20,1032,0.25,2,2.0,2017.0
439942796,875,,,16,1010,,2,5.0,2016.0
439942796,871,,,10,1010,,2,5.0,2015.0
842352509,962,0.0,1.0,20,71,0.25,0,,
842352509,962,,,20,615,,2,3.0,2016.0
