entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
527652263,,,,0,5,11,10.0,156.0,10.0,,,,,,0,,0
1073761799,,,,0,5,14,0.0001,156.0,,,,,,,0,,0
908820235,,,,0,5,2,150.0,156.0,,,,,,,0,,0
439939242,,,,0,27,5,,,,,,,,,0,,0
152782330,,,,0,8,5,6250.0,156.0,6250.0,,,,,,0,,0
1146590273,,,,0,8,16,80.0,156.0,,,,,,,0,,0
192768531,,,,0,5,10,800.0,156.0,800.0,,,,,,0,2.0,0
921002312,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
1166850734,,,,0,5,17,100.0,156.0,,,,,,,0,,0
75194590,,,,1,27,12,0.0,156.0,,,,,,,0,,0
877887130,,,,0,5,5,950.0,156.0,950.0,,,,,,0,,0
987582746,,,,0,5,4,1000.0,156.0,100.0,,,,,,0,,0
270625734,,,,0,5,14,3.0,156.0,3.0,,,,,,0,,0
138912471,,,,0,5,10,1000.0,156.0,1000.0,,,9,,,0,,0
127639160,,,,0,5,11,20000.0,156.0,20000.0,,,9,,,0,,0
352915806,,,,0,5,4,3000.0,156.0,,,,,,,0,,0
143871515,,,,0,32,5,0.0,156.0,0.0,,,,,,0,1.0,0
955813934,,,,0,5,14,30.0,156.0,30.0,,,,,,0,,0
115709829,,,,0,9,12,3000.0,156.0,3000.0,,,,,,0,,0
1206918550,,,,0,5,5,3.0,156.0,3.0,,,,,,0,1.0,0
994929954,,,,0,5,12,1200.0,156.0,500.0,,,,,,0,,0
422687955,,,,0,27,10,0.0,156.0,,,,,,,0,,0
50478809,,,,0,65,5,5.0,156.0,5.0,,,9,,,0,,0
180058780,,,,0,5,2,3500.0,156.0,,,,,,,0,,0
1093711216,,,,0,27,5,0.0,156.0,,,,,,,0,1.0,0
580439677,,,,0,5,5,3.0,156.0,3.0,,,,,,0,,0
257000995,,,,0,56,5,2.0,156.0,,,,9,,,0,,0
583191066,,,0.0,0,93,12,4.0,156.0,,0.0,,9,,,0,,0
193996297,,,,1,9,12,100.0,156.0,,,,,,,0,,0
452375518,,,,0,5,11,100.0,156.0,,,,,,,0,,0
216623780,,,,0,41,9,0.0,156.0,0.0,,,,,,0,1.0,0
1188494948,,,0.0,0,94,0,800.0,156.0,0.0,,,,,,0,,0
136216434,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
946664621,,,,0,5,11,50.0,156.0,50.0,,,,,,0,,0
366361923,,,,0,27,5,0.0,156.0,0.0,,,,,,0,2.0,0
1200765302,,,,0,65,5,10.0,156.0,,,,,,,0,1.0,0
126157276,,,,0,57,5,0.0,156.0,0.0,,,9,,,0,1.0,0
537433230,,,,0,65,2,60.0,156.0,60.0,,,,,,0,1.0,0
1039282234,,,,0,27,10,,,,,,,,,0,,0
118452606,,,,0,5,12,100.0,156.0,,,,,,,0,,0
197223022,,,,0,27,2,0.0,156.0,,,,,,,0,,0
940118088,,,,0,5,6,100.0,156.0,,,,,,,0,,0
873122057,,,100.0,0,93,0,237.15,156.0,0.0,,,,,,0,,0
722495531,,,,0,63,2,10.0,156.0,10.0,8.0,8.0,9,1.0,,0,1.0,0
703645929,,,,0,41,9,,,0.0,,,9,,,0,1.0,0
121189460,,,,0,5,5,500.0,156.0,50.0,,,,,,0,,0
1217886527,,,,0,5,10,800.0,156.0,800.0,,,9,,,0,,0
997220509,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
644851786,,,,0,5,11,3.0,156.0,3.0,,,,,,0,,0
230631274,,,,0,5,4,400.0,156.0,,,,,,,0,,0
1198389286,,,,0,5,4,1000.0,156.0,,,,,,,0,,0
58131030,,,,0,27,5,0.0,156.0,,,,,,,0,,0
1057292359,,,,0,5,5,300.0,156.0,300.0,,,9,,,0,,0
803268941,,,0.0,0,93,0,30.0,156.0,,,,,,,0,,0
103686024,,,,0,5,5,10.0,156.0,10.0,,,,,,0,,0
1211762392,,,,0,11,10,1000.0,156.0,1000.0,,,,,,0,,0
465059259,,,,0,65,0,10.0,156.0,,,,,,,0,,0
999723888,,,,0,5,8,1000.0,156.0,1000.0,,,,,,0,,0
740976658,,,,0,5,11,3.0,156.0,3.0,,,,,,0,,0
1227681848,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
855403793,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1113996915,,,,0,65,7,5.0,156.0,,,,,,,0,2.0,0
87381416,,,,0,5,4,50.0,156.0,50.0,,,,,,0,,0
1035196264,,,75.3125,0,93,0,2.05,156.0,0.0,,,,,,0,,0
153977630,,,,0,7,0,10.0,156.0,10.0,,,,,,0,,0
700804924,,,,0,27,5,0.0,156.0,,,,,,,0,,0
64250574,,,,0,5,11,30000.0,156.0,1000.0,,,,,,0,,0
871374337,,,,0,5,5,200.0,156.0,200.0,,,,,,0,1.0,0
222933109,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,,0
936105819,,,,0,65,0,10.0,156.0,,,,,,,0,,0
849347506,,,,0,65,0,14.0,156.0,,,,,,,0,,0
681963829,,,,0,7,14,10.0,156.0,10.0,,,,,,0,1.0,0
1094081770,,,,0,63,2,10.0,156.0,,2.0,2.0,1,1.0,,0,,0
1143844457,,,,0,65,5,10.0,156.0,,,,,,,0,,0
270862536,,,,0,65,1,10.0,156.0,,,,,,,0,,0
586257961,,,,0,5,5,80.0,156.0,80.0,,,,,,0,,0
292237848,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
100065848,,,0.0,0,93,0,50.0,156.0,,,,,,,0,,0
901842948,,,0.0,0,93,0,80.0,156.0,,,,,,,0,,0
923084733,,,0.0,0,93,0,120.0,156.0,0.0,,,,,,0,,0
937547203,,,,0,7,5,10.0,156.0,10.0,,,,,,0,,0
1021960455,,,,0,65,2,10.0,156.0,,,,,,,0,,0
511462741,,,,0,9,12,100.0,156.0,100.0,,,,,,0,,0
3444288,,,,1,27,5,,156.0,,,,,,,0,2.0,0
1186648690,,,,0,7,5,365.0,156.0,365.0,,,,,,0,,0
424442090,,,,0,65,5,300.0,156.0,,,,,,,0,,0
879905170,,,,0,65,9,300.0,156.0,,,,,,,0,2.0,0
547150076,,,,0,5,2,100.0,156.0,100.0,,,,,,0,,0
247576004,,,,0,65,2,50.0,156.0,,,,,,,0,,0
835695698,,,,0,55,0,10.0,156.0,,,,,,,0,,0
266454311,,,,0,31,14,0.0,156.0,0.0,,,,,,0,,0
1033127649,,,0.0,0,93,0,60.0,156.0,,,,,,,0,,0
532146742,,,,1,5,3,100.0,156.0,100.0,,,,,,0,,0
729451204,,,,0,6,11,10000.0,156.0,10000.0,,,,,,0,,0
455186749,,,,0,5,2,100.0,156.0,100.0,,,,,,0,1.0,0
931657521,,,0.0,0,93,0,90.0,156.0,90.0,,,,,,0,,0
880417693,,,,0,7,7,80.0,156.0,,,,,,,0,,0
888191670,,,,0,5,11,3.0,156.0,3.0,,,,,,0,,0
6911655,,,,0,5,8,100.0,156.0,100.0,,,,,,0,,0
155216573,,,,0,0,6,75.0,156.0,75.0,,,,,,0,,0
1030452136,,,,0,0,5,500.0,156.0,0.0,,,,,,0,,0
431806325,,,,0,0,5,100.0,156.0,100.0,,,,,,0,1.0,0
846968387,,,,0,5,5,100.0,156.0,100.0,,,,,,1,,0
647305276,,,,0,5,8,200.0,156.0,200.0,,,,,,0,,0
774235200,,,,0,7,2,288.0,156.0,288.0,,,,,,0,1.0,0
104272542,,,,0,65,5,50.0,156.0,,,,,,,0,,0
1188274904,,,0.0,0,93,0,51.0,156.0,,,,,,,0,,0
167401125,,,,0,22,5,0.0,,,,,,,,0,,0
981891377,,,,0,7,5,100.0,156.0,,,,,,,0,,0
1014620141,,,,0,27,10,,,0.0,,,,,,0,,0
308047623,,,,0,5,4,2496.0,156.0,2496.0,,,,,,1,1.0,0
671461191,,,6.0,0,93,0,11.0,156.0,11.0,,,,,,0,,0
29532411,,,,0,5,11,50.0,156.0,0.0,,,,,,0,,0
1145441671,,,,0,37,9,,,,,,,,,0,1.0,0
44606702,,,,0,7,11,100.0,156.0,,,,,,,0,,0
561207729,,,,0,46,14,800.0,156.0,0.0,,,,,,0,5.0,0
972782623,,,,0,0,5,100.0,156.0,100.0,,,,,,1,,0
1055270508,,,,0,65,8,20.0,156.0,,,,,,,0,4.0,0
191927158,,,0.0,0,93,0,46.0,156.0,,,,,,,0,1.0,0
1183090320,,,,0,7,5,600.0,156.0,50.0,,,,,,0,,0
910574502,,,,0,27,5,0.0,156.0,0.0,,,,,,0,,0
729344685,,,,0,22,5,,,,,,,,,0,,0
548739766,,,,0,5,5,50.0,156.0,50.0,,,,,,0,1.0,0
548958528,,,,0,65,5,20.0,156.0,,,,,,,0,,0
737478864,,,,0,37,8,,,,,,,,,0,3.0,0
508376964,,,,0,7,7,680.0,156.0,680.0,,,,,,0,5.0,0
787711245,,,,1,5,4,100.0,156.0,50.0,,,,,,0,,0
790724630,,,,0,0,0,51.0,156.0,51.0,,,,,,0,,0
614688900,,,,0,7,4,5000.0,156.0,,,,,,,0,,0
596400280,,,,0,27,5,,,,,,,,,0,1.0,0
116650344,,,,0,5,8,100.0,156.0,0.0,,,,,,0,,0
839828255,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
1218454377,,,,0,0,8,100.0,156.0,100.0,,,,,,0,,0
701492472,,,,0,64,11,5000.0,156.0,0.0,,,,,,0,,0
1151775635,,,,0,5,4,3800.0,156.0,0.0,,,,,,0,,0
960769477,,,,0,37,9,0.0,,0.0,,,,0.0,,0,1.0,0
390969595,,,,0,65,2,10.0,156.0,,,,,,,0,,0
881513762,,,,1,5,2,100.0,156.0,0.0,,,,,,0,,0
869419353,,,,0,65,5,50.0,156.0,,,,,,,0,,0
463572193,,,,0,65,0,15.0,156.0,,,,,,,0,,0
603972065,,,,0,31,4,,,0.0,,,,0.0,,0,1.0,0
73118731,,,,0,5,11,100.0,156.0,0.0,,,,,,0,,0
1120826323,,,,0,5,5,200.0,156.0,200.0,,,,0.0,,0,1.0,0
946798357,,,,0,5,5,4500.0,156.0,4500.0,,,,,,0,,0
668225294,,,,0,37,9,,,,,,,,,0,2.0,0
74360148,,,,0,5,11,108.0,156.0,,,,,,,0,,0
926723528,,,,0,81,11,0.0,,0.0,0.0,0.0,!,0.0,,0,,0
423199818,,,,0,5,10,1000.0,156.0,1000.0,,,,,,0,,0
920032299,,,,0,5,7,10.0,156.0,10.0,,,,,,0,3.0,0
1152140024,,,,0,5,14,200.0,156.0,0.0,,,,,,0,,0
281493524,,,,0,0,10,800.0,156.0,800.0,,,,,,0,,0
735665883,,,,0,41,5,0.0,156.0,,,,,,,0,,0
965264347,,,,0,5,14,50.0,156.0,50.0,,,,,,0,,0
504391981,,,,0,5,2,100.0,156.0,100.0,,,,,,0,,0
924994030,,,,0,23,3,,,,,,,,,0,,0
332870200,,,,0,5,11,101.0,156.0,101.0,,,,,,0,,0
1178669067,,,,0,5,5,101.0,156.0,,,,,,,0,,0
892196320,,,,0,5,11,1000.0,156.0,,,,,,,0,,0
21741580,,,,0,11,7,1000.0,156.0,0.0,,,,,,0,,0
725011215,,,,0,7,7,500.0,156.0,50.0,,,,,,0,1.0,0
1102477863,,,,0,5,5,300.0,156.0,300.0,,,,,,0,,0
486516933,,,,0,7,4,50.0,156.0,,,,,,,0,,0
394879016,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,,0
807853643,,,,0,7,4,100.0,156.0,0.0,,,,,,0,,0
1076908305,,,,0,5,5,50.0,156.0,,,,,,,0,,0
514970252,,,,0,5,2,100.0,156.0,100.0,,,,,,0,,0
726518029,,,,0,5,4,1200.0,156.0,500.0,,,,,,0,1.0,0
30337989,,,,0,7,5,100.0,156.0,,,,,,,0,,0
627162722,,,,0,5,5,200.0,156.0,200.0,,,,,,0,,0
1146870815,,,,0,7,4,200.0,156.0,0.0,,,,,,0,,0
1231494695,,,,0,5,5,500.0,156.0,,,,,,,0,,0
1111359214,,,5.0,0,93,0,8.7,156.0,8.7,,,,,,0,,0
984396951,,,,0,5,0,100.0,156.0,,,,,,,0,,0
399842306,,,,0,11,5,30.0,156.0,30.0,,,,,,0,,0
170232516,,,,0,27,7,0.0,,0.0,0.0,0.0,!,0.0,,0,2.0,0
498272244,,,,0,46,2,82.0,156.0,,,,,,,0,,0
1045020395,,,,0,93,0,50.0,156.0,,,,,,,0,,0
350481446,,,,0,53,5,5.0,156.0,,,,,,,0,2.0,0
952898326,,,,0,5,5,50.0,156.0,,,,,,,0,2.0,0
182863377,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
571080894,,,,0,70,9,25.0,156.0,,,,,,,0,1.0,0
1093103830,,,,0,5,5,300.0,156.0,,,,,,,0,,0
822850634,,,,0,5,5,2600.0,156.0,0.0,,,,,,0,,0
322968473,,,,1,5,10,2000.0,156.0,,,,,,,0,,0
1046206454,,,0.0,0,93,0,500.0,156.0,,,,,,,0,,0
398665284,,,,0,5,4,200.0,156.0,200.0,,,,,,0,,0
919743458,,,,0,5,5,200.0,156.0,,,,,,,0,,0
1030859984,,,,0,7,5,200.0,156.0,,,,,,,0,,0
1106099910,,,,0,5,5,200.0,156.0,200.0,,,,,,0,,0
655206172,,,,0,5,4,200.0,156.0,,,,,,,0,,0
1200764150,,,,0,5,2,361.8,156.0,,,,,,,0,,0
287888217,,,,0,32,12,0.0,,0.0,,,,0.0,,0,,0
587635776,,,,0,5,5,100.0,156.0,,,,,,,0,,0
644252829,,,,0,7,4,2000.0,156.0,120.0,,,,,,0,,0
651030082,,,,0,65,2,50.0,156.0,0.0,,,,0.0,,0,,0
182605580,,,,0,5,0,200.0,156.0,0.0,,,,0.0,,0,,0
57779018,,,,0,32,8,,156.0,,,,,,,0,2.0,0
158845265,,,,0,5,12,10.0,156.0,10.0,,,,,,0,,0
1161909681,,,,0,5,0,105.0,156.0,105.0,0.0,,,0.0,,0,2.0,0
509650681,,,,0,5,0,600.0,156.0,500.0,,,,,,0,,0
812966604,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
720613635,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
240219997,,,,0,7,4,1680.0,156.0,0.0,,,,,,0,,0
616843660,,,,0,57,5,2.0,156.0,2.0,,,,,,0,,0
891897604,,,,0,27,2,0.0,,,,,,,,0,,0
47132699,,,,0,9,7,200.0,156.0,0.0,,,,,,0,,0
538510979,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
286283900,,,0.0,0,93,0,80.0,156.0,80.0,,,,,,0,,0
1139167835,,,,0,8,11,3000.0,156.0,,,,,,,0,,0
519507267,,,,0,7,6,500.0,156.0,500.0,,,,,,0,,0
399069795,,,,0,65,2,50.0,156.0,50.0,,,,,,0,1.0,0
813871123,,,,0,5,5,50.0,156.0,50.0,,,,,,0,2.0,0
473244476,,,,0,5,1,3000.0,156.0,3000.0,,,,,,0,,0
110863685,,,,0,5,2,100.0,156.0,100.0,,,,,,0,,0
1232596050,,,,0,28,12,,,,,,,,,0,,0
353079831,,,,0,9,5,1000.0,156.0,350.0,,,,,,0,1.0,0
426536647,,,,0,5,11,200.0,156.0,200.0,,,,,,0,,0
1027035858,,,,0,8,10,2000.0,156.0,,,,,,,0,,0
846893267,,,,0,5,4,1000.0,156.0,,,,,,,0,,0
495170019,,,,0,5,5,1000.0,156.0,320.0,,,,,,0,,0
692426396,,,,0,5,6,80.0,156.0,0.0,,,,,,0,1.0,0
1071725973,,,,0,31,5,,,,,,,,,0,2.0,0
756170963,,,,0,5,2,360.0,156.0,0.0,,,,,,0,,0
275172434,,,,0,7,5,500.0,156.0,50.0,,,,,,0,,0
161921296,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
368876884,,,,0,56,7,9.6,156.0,9.6,,,,,,0,,0
961293902,,,,0,90,14,0.0,,0.0,,,,,,0,,0
951994625,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
591378096,,,,0,29,10,0.0,,,,,,,,0,,0
737654635,,,,0,7,4,100.0,156.0,,,,,,,0,,0
897913579,,,,0,7,5,100.0,156.0,,,,,,,0,,0
566456590,,,,0,56,17,0.0,156.0,,,,,,,0,,0
1081291673,,,,0,7,5,1000.0,156.0,0.0,,,,0.0,,0,,0
427392002,,,,0,5,0,200.0,156.0,0.0,,0.0,9,,,0,,0
1199886035,,,,0,7,2,50.0,156.0,0.0,,,,,,0,,0
90834217,,,,0,27,10,0.0,156.0,0.0,,,,,,0,,0
143184261,,,,0,4,7,10.0,156.0,,,,,,,0,,0
1184747299,,,,0,27,11,,,,,,,,,0,,0
1030300941,,,,0,7,4,300.0,156.0,,,,,,,0,,0
740989679,,,,0,5,6,100.0,156.0,0.0,,,,,,0,,0
1098623161,,,,0,5,12,50.0,156.0,,,,,,,0,,0
1197884878,,,,0,5,12,50.0,156.0,50.0,,,,,,0,,0
974650263,,,,0,7,2,100.0,156.0,100.0,,,,,,0,,0
795693023,,,,0,7,12,100.0,156.0,100.0,,,,,,0,,0
787523300,,,,0,0,5,100.0,156.0,100.0,,,,,,0,,0
957580768,,,,0,7,5,100.0,156.0,100.0,,,,,,0,,0
223108316,,,,0,64,9,1000.0,156.0,0.0,,,,,,0,,0
684093862,,,,0,5,5,20.0,156.0,20.0,,,,,,1,,0
910245437,,,,0,5,2,100.0,156.0,0.0,0.0,0.0,9,0.0,,0,,0
1233335570,,,,0,5,5,300.0,156.0,0.0,,,,,,0,,0
1088045711,,,,0,65,5,20.0,156.0,0.0,,,,0.0,,0,,0
677932389,,,,0,0,11,985.0,156.0,0.0,,,,,,0,,0
34552549,,,,0,7,6,100.0,156.0,0.0,,,,,,0,,0
552703598,,,,0,7,5,1000.0,156.0,0.0,,,,,,0,,0
283130984,,,,0,5,5,300.0,156.0,0.0,,,,,,0,,0
960114585,,,,0,7,10,16.0,156.0,,,,,,,0,,0
819824852,,,,0,7,2,100.0,156.0,0.0,,,,,,0,,0
71041488,,,,0,7,12,3000.0,156.0,0.0,,,,,,0,,0
857460567,,,,0,5,12,2000.0,156.0,0.0,,,,0.0,,0,,0
1038008011,,,0.0,0,93,0,860.0,156.0,0.0,,,,0.0,,0,,0
402597503,,,,0,5,5,100.0,156.0,0.0,,,,0.0,,0,,0
983088032,,,,0,5,2,2600.0,156.0,0.0,,,,,,0,,0
131327455,,,,0,27,5,0.0,156.0,0.0,,,,0.0,,0,,0
692178897,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
573436411,,,,0,7,4,50.0,156.0,0.0,1.0,0.0,1,0.0,,0,,0
744063565,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
779488130,,,,0,72,2,100.0,156.0,0.0,,,,,,0,,0
642305482,,,,0,7,7,10.0,156.0,0.0,,,,,,0,2.0,0
1199043082,,,,0,7,11,100.0,156.0,0.0,,,,,,0,,0
64425707,,,,0,5,11,100.0,156.0,,,,,,,0,,0
191232865,,,,0,5,5,100.0,156.0,,,,,,,0,,0
459280027,,,0.0,0,94,0,114.99,156.0,0.0,,,,,,0,,0
1227965828,,,,0,7,4,500.0,156.0,,,,,,,0,,0
892449122,,,,0,5,4,200.0,156.0,,,,,,,0,,0
603068318,,,0.0,0,93,0,300.0,156.0,,,,,,,0,,0
320949169,,,,0,11,12,20000.0,156.0,0.0,,0.0,,1.0,,0,,0
948454858,,,,0,7,12,5000.0,156.0,0.0,,,,,,0,,0
620142491,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
749719860,,,,0,7,12,500.0,156.0,0.0,,,,,,0,,0
148379961,,,,0,11,10,1000.0,156.0,1000.0,,,,,,0,,0
893433254,,,,0,7,12,100.0,156.0,0.0,,,,0.0,,0,,0
245517982,,,,0,5,5,200.0,156.0,,,,,,,0,,0
195302966,,,,0,0,14,10.0,156.0,0.0,,,,,,0,,0
1040213523,,,,0,7,17,500.0,156.0,,,,,,,0,,0
998091785,,,,1,5,8,500.0,156.0,200.0,,,,,,0,,0
297929056,,,,0,7,11,500.0,156.0,,,,,,,0,,0
939071641,,,,0,5,5,100.0,156.0,0.0,,,,,,0,,0
699304319,,,,0,5,12,100.0,156.0,100.0,,,,,,0,,0
630784925,,,,0,5,6,1000.0,156.0,,,,,,,0,,0
994263840,,,,0,5,11,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0
833396936,,,,0,7,2,200.0,156.0,,,,,,,0,,0
970288326,,,,0,65,8,30.0,156.0,0.0,,,,,,0,,0
685512108,,,0.0,0,93,0,50.0,156.0,0.0,,,,,,0,,0
662042450,,,,0,5,4,500.0,156.0,0.0,,,,,,0,,0
317107054,,,,0,5,4,4980.0,156.0,1000.0,,,,,,0,,0
422923614,,,,0,18,2,300.0,156.0,0.0,,,,,,0,1.0,0
396530575,,,,0,7,5,1000.0,156.0,0.0,,,,,,0,,0
205129241,,,,0,95,5,,156.0,,,,,,,0,,0
109835389,,,,0,7,6,200.0,156.0,0.0,,,,0.0,,0,,0
1228318428,,,,0,27,0,,,,,,,,,0,,0
915841382,,,,0,5,4,2000.0,156.0,,,,,,,0,,0
587652239,,,,0,65,0,50.0,156.0,,,,,,,0,,0
615927817,,,,0,65,5,20.0,156.0,,,,,,,0,,0
583597592,,,,0,9,5,1000.0,156.0,,,,,,,0,,0
1048748321,,,,0,7,12,200.0,156.0,0.0,,,,,,0,,0
236424727,,,,0,7,12,400.0,156.0,,,,,,,0,,0
246120402,,,,0,5,5,30.0,156.0,30.0,0.0,0.0,1,0.0,,0,,0
417096943,,,,0,7,5,300.0,156.0,,,,,,,0,,0
430990915,,,,0,5,4,600.0,156.0,,,,,,,0,,0
781000540,,,,0,5,8,202.0,156.0,0.0,,,,,,0,,0
828432321,,,,0,5,5,500.0,156.0,0.0,,,,,,0,,0
922804751,,,,0,7,11,200.0,156.0,,,,,,,0,,0
614511003,,,,0,7,5,50.0,156.0,,,,,,,0,,0
769388312,,,,0,5,10,50.0,156.0,,,,,,,0,,0
754685354,,,,0,72,0,100.0,156.0,0.0,,,,,,0,,0
327788826,,,,0,7,10,328.0,156.0,,,,,,,0,,0
1062953165,,,,0,5,5,100.0,156.0,,,,,,,0,,0
661957353,,,,0,7,2,100.0,156.0,,,,,,,0,,0
209711081,,,,0,7,8,100.0,156.0,,,,,,,0,,0
633597604,,,,0,5,5,200.0,156.0,,,,,,,0,,0
967916401,,,,0,22,7,0.0,156.0,,,,,,,0,,0
282534824,,,,0,5,6,600.0,156.0,,,,,,,0,,0
891473048,,,,0,7,14,50.0,156.0,,,,,,,0,,0
810850516,,,,0,5,0,300.0,156.0,,,,,,,0,,0
919252644,,,,0,5,4,100.0,156.0,,,,,,,0,,0
683295322,,,,0,0,5,2000.0,156.0,,,,,,,0,,0
68528873,,,,0,5,12,120.0,156.0,,,,,,,0,,0
1051173052,,,,0,7,2,30.0,156.0,,,,,,,0,,0
903415777,,,,0,22,12,0.0,156.0,0.0,,,,,,0,,0
328912487,,,,0,7,12,500.0,156.0,0.0,,,,,,0,,0
467423581,,,,0,65,7,20.0,156.0,,,,,,,0,,0
579608230,,,,0,5,10,80.0,156.0,,,,,,,0,,0
802164874,,,,0,7,2,50.0,156.0,,,,,,,0,,0
163033315,,,,0,7,5,300.0,156.0,,,,,,,0,,0
644218230,,,,0,64,11,12000.0,156.0,,,,,,,0,,0
262860897,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
436377775,,,,0,7,4,200.0,156.0,,,,,,,0,,0
1137301369,,,,0,7,12,1000.0,156.0,,,,,,,0,,0
249897161,,,,0,5,2,200.0,156.0,,,,,,,0,,0
850043097,,,,0,5,14,500.0,156.0,,,,,,,0,,0
775095550,,,,0,65,5,10.0,156.0,0.0,,,,,,0,,0
27194775,,,0.0,0,93,0,300.0,156.0,,,,,,,0,,0
774506678,,,,0,99,19,,,,,,,,,0,,0
57354986,,,,0,5,8,1000.0,156.0,,,,,,,0,,0
287075555,,,,0,7,5,20.0,156.0,0.0,,,,,,0,,0
1059895506,,,,0,81,9,0.0,840.0,0.0,,,,,,0,,0
31433441,,,0.0,0,93,0,100.0,156.0,,,,,,,0,,0
282661398,,,,0,5,5,108.0,156.0,,,,,,,0,,0
572036420,,,,0,7,12,500.0,156.0,,,,,,,0,,0
580851840,,,,0,27,5,,,,,,,,,0,,0
480047555,,,,0,5,4,6.0,156.0,0.0,,,,,,0,,0
533410483,,,,1,0,11,4353.105,156.0,4353.105,,,,,,0,,0
680715980,,,,0,64,11,0.2118,156.0,0.2118,1.0,,2,1.0,,0,,0
787889606,,,,0,64,11,5.3704,156.0,5.3704,,,,,,0,,0
1166334829,,,,0,5,10,103.0,156.0,0.0,,,,,,1,,0
896079602,,,,0,5,5,100.0,156.0,,,,,,,0,,0
804713421,,,,0,39,8,,156.0,,,,,,,0,,0
1157707647,,,0.0,1,94,0,200.0,156.0,0.0,,,,0.0,,0,,0
1132590901,,,,0,72,11,2000.0,156.0,0.0,,,,,,0,,0
399356904,,,,0,7,5,500.0,156.0,0.0,,,,,,0,,0
347228778,,,,0,72,5,300.0,156.0,0.0,,,,,,0,,0
1128416928,,,,0,7,11,10.0,156.0,0.0,0.0,0.0,1,0.0,,0,,0
1012768835,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
892286028,,,,0,11,11,6668.0,156.0,0.0,,,,0.0,,0,,0
490793450,,,,0,5,5,100.0,156.0,100.0,1.0,0.0,1,0.0,,0,,0
880705593,,,,0,5,12,2050.0,156.0,0.0,,,,,,0,,0
1046117792,,,,0,5,2,500.0,156.0,0.0,,,,,,1,,0
315718330,,,,0,8,4,100.0,156.0,0.0,,,,,,0,,0
747360950,,,,0,65,0,10.0,156.0,,,,,,,0,,0
505319984,,,,0,5,19,100.0,,,,,,,,0,,0
884338794,,,,0,5,19,100.0,,,,,,,,0,,0
341861089,,,,0,7,19,100.0,,,,,,,,0,,0
45540546,,,,0,5,17,2.0,156.0,0.0,,,,,,0,,0
352811436,,,,1,5,19,1000.0,156.0,,,,,,,0,,0
796872568,,,,0,5,7,100.0,156.0,0.0,,,,,,0,,0
12410250,,,,0,7,19,800.0,,,,,,,,0,,0
144258549,,,,0,65,2,100.0,156.0,,,,,,,0,,0
603761273,,,,0,7,4,1000.0,156.0,0.0,,,,,,0,,0
881227121,,,,0,7,19,500.0,,,,,,,,0,,0
764681132,,,,0,7,5,200.0,156.0,,,,,,,0,,0
652230639,,,,0,0,11,100.0,156.0,,,,,,,0,,0
296106002,,,,0,7,19,150.0,,,,,,,,0,,0
513460142,,,,0,65,0,10.0,156.0,,,,,,,0,,0
81775757,,,,0,5,5,500.0,156.0,,,,,,,0,,0
1090079579,,,,0,65,19,45.0,,,,,,,,0,,0
770157031,,,,0,5,11,100.0,156.0,,,,,,,0,,0
1026110274,,,,0,7,8,50.0,156.0,,,,,,,0,,0
374030168,,,,0,65,19,5.0,,,,,,,,0,,0
571149072,,,,0,5,11,500.0,156.0,0.0,,,,,,0,,0
393360139,,,,0,5,19,100.0,,,,,,,,0,,0
208707268,,,,0,27,12,0.0,156.0,,,,,,,0,,0
684472775,,,,0,65,5,10.0,156.0,,,,,,,0,,0
714224384,,,,0,5,19,1000.0,156.0,,,,,,,0,,0
909231783,,,,0,7,5,200.0,156.0,,,,,,,0,,0
1069596549,,,,0,5,14,10.0,156.0,,,,,,,0,,0
608111670,,,,0,7,2,180.0,156.0,,,,,,,0,,0
263425191,,,,0,65,19,200.0,,,,,,,,0,,0
200675095,,,,0,65,17,500.0,,,,,,,,0,,0
1116097177,,,0.0,0,93,19,10.0,,,,,,,,0,,0
178322777,,,,0,72,5,100.0,156.0,0.0,,,,,,0,,0
408897556,,,,0,5,12,1000.0,156.0,,,,,,,0,,0
