entid,ALTDATE,ALTTIME
1002303049,2011-12-09,1.0
1002303049,2013-05-10,2.0
1133325497,2014-02-26,
1133325497,2014-08-26,
1133325497,2014-07-26,
1133325497,2014-08-26,
1133325497,2014-03-26,
1133325497,2014-03-26,
1133325497,2014-12-26,
1133325497,2014-04-26,
808058276,2015-07-12,
808058276,2015-01-12,2.0
808058276,2010-08-31,1.0
808058276,2010-09-30,1.0
808058276,2015-06-12,
333660563,2013-10-04,
333660563,2013-09-04,
333660563,2013-09-04,
333660563,2013-12-04,
333660563,2013-02-04,
432563835,2017-09-02,
432563835,2013-10-07,1.0
432563835,2013-12-07,1.0
432563835,2017-11-02,
432563835,2013-06-07,1.0
432563835,2014-10-14,
432563835,2017-06-15,
472989353,2017-06-21,
472989353,2014-09-24,
472989353,2017-02-21,
472989353,2017-10-21,
472989353,2014-02-24,
472989353,2017-05-21,
472989353,2014-06-24,
472989353,2017-10-21,
555595046,2011-03-29,
555595046,2017-02-09,
555595046,2017-11-09,
555595046,2011-05-29,
555595046,2011-06-29,
555595046,2011-04-29,
555595046,2011-06-29,
555595046,2011-11-29,
1033898812,2014-08-13,1.0
1033898812,2014-02-12,
1033898812,2014-04-13,
72275743,2017-12-24,
72275743,2017-05-24,
72275743,2017-09-24,
158286222,2015-08-27,1.0
158286222,2008-12-18,1.0
158286222,2013-01-14,1.0
158286222,2015-04-27,
158286222,2008-09-18,1.0
158286222,2015-05-27,
158286222,2013-05-14,1.0
158286222,2013-07-14,1.0
158286222,2008-06-18,1.0
232516341,2014-12-14,
232516341,2016-10-27,1.0
232516341,2014-06-14,1.0
232516341,2014-10-14,1.0
232516341,2016-06-27,1.0
232516341,2016-02-27,
232516341,2014-04-14,
232516341,2014-04-14,
610463735,2016-01-25,1.0
610463735,2016-12-25,1.0
610463735,2016-09-25,1.0
610463735,2016-08-25,
610463735,2008-11-13,
610463735,2011-02-23,
610463735,2016-08-23,
217067831,2014-10-08,1.0
217067831,2014-11-08,
217067831,2014-08-08,
217067831,2014-07-08,1.0
217067831,2014-01-08,1.0
217067831,2014-08-08,
217067831,2014-02-08,
217067831,2019-08-14,
217067831,2019-05-04,
217067831,2019-12-14,
217067831,2019-09-13,
217067831,2019-09-22,
754120700,2010-05-09,1.0
754120700,2012-12-29,1.0
754120700,2014-10-23,1.0
754120700,2010-12-09,1.0
754120700,2014-06-23,
481018530,2014-12-11,
43814551,2013-02-24,1.0
43814551,2013-09-29,1.0
43814551,2013-09-24,1.0
43814551,2013-07-29,1.0
43814551,2013-08-24,
43814551,2009-11-17,
43814551,2009-11-17,
43814551,2009-12-17,
43814551,2010-11-06,
43814551,2010-11-22,
43814551,2013-10-24,
43814551,2010-01-22,
43814551,2009-04-17,
43814551,2013-09-29,
43814551,2009-08-17,
28899692,2016-06-03,1.0
28899692,2016-01-03,1.0
28899692,2016-09-03,1.0
28899692,2012-09-14,
28899692,2016-06-03,
28899692,2016-12-03,
28899692,2018-04-25,
28899692,2018-05-25,
28899692,2019-10-17,
114467175,2016-05-08,
114467175,2016-05-08,
114467175,2016-01-07,
114467175,2014-07-18,
114467175,2016-10-07,
114467175,2014-08-18,
114467175,2016-05-08,
114467175,2016-09-08,
114467175,2016-04-07,
114467175,2016-11-08,
114467175,2016-01-08,
114467175,2016-11-08,
681263154,2015-04-26,1.0
681263154,2014-02-23,
681263154,2015-05-26,1.0
681263154,2015-06-26,
681263154,2014-06-23,1.0
681263154,2015-11-26,
681263154,2015-11-26,
681263154,2014-03-23,
643924098,2016-09-04,
643924098,2016-09-04,
643924098,2015-05-28,
643924098,2015-10-28,
643924098,2011-03-01,
643924098,2012-03-19,
643924098,2017-08-23,
643924098,2016-04-04,
643924098,2017-02-23,
643924098,2017-09-06,
643924098,2015-04-28,
643924098,2017-12-23,
643924098,2011-01-01,
643924098,2017-06-06,
643924098,2017-06-06,
643924098,2013-09-09,
643924098,2012-02-19,
643924098,2013-02-09,
643924098,2015-12-28,
643924098,2017-08-16,
643924098,2017-03-16,
643924098,2016-11-04,
643924098,2018-03-17,
643924098,2018-12-17,
643924098,2018-05-17,
643924098,2018-12-17,
643924098,2019-10-19,
643924098,2019-05-19,
643924098,2019-11-19,
643924098,2018-07-25,
643924098,2018-01-25,
643924098,2018-09-25,
643924098,2018-06-04,
643924098,2018-05-04,
643924098,2018-04-04,
643924098,2019-02-26,
643924098,2011-07-29,
643924098,2010-08-25,
643924098,2008-11-06,
643924098,2011-03-02,
643924098,2011-07-29,
643924098,2010-11-25,
643924098,2008-08-06,
643924098,2011-01-02,
496737215,2014-02-18,
496737215,2017-12-15,
496737215,2017-01-15,
1225411190,2015-08-24,
1225411190,2015-08-04,
1225411190,2016-01-21,
1225411190,2016-09-21,
1225411190,2012-05-25,
1225411190,2014-11-28,
1225411190,2011-02-23,
1225411190,2015-08-04,
1225411190,2016-05-21,
1225411190,2013-07-22,
1225411190,2015-10-24,
1225411190,2015-11-04,
651935083,2014-04-13,1.0
651935083,2015-02-24,1.0
651935083,2015-12-24,1.0
651935083,2010-11-30,1.0
651935083,2010-07-31,1.0
651935083,2014-02-13,1.0
651935083,2011-12-08,1.0
651935083,2015-12-24,1.0
651935083,2015-01-24,
651935083,2019-02-28,
651935083,2019-09-29,
651935083,2019-07-29,
770821655,2014-07-18,1.0
770821655,2014-06-22,1.0
770821655,2014-12-18,
770821655,2015-09-15,1.0
770821655,2014-12-18,1.0
770821655,2014-06-22,1.0
770821655,2014-05-22,1.0
770821655,2013-08-13,1.0
770821655,2014-05-22,
770821655,2015-04-15,1.0
770821655,2016-04-24,1.0
770821655,2017-10-14,
770821655,2017-10-14,
770821655,2013-08-13,1.0
770821655,2016-02-24,1.0
770821655,2014-03-22,1.0
770821655,2017-12-18,
770821655,2014-10-03,
770821655,2014-07-22,1.0
770821655,2017-03-14,
770821655,2017-05-18,
770821655,2014-10-22,1.0
770821655,2014-11-03,1.0
770821655,2014-01-18,1.0
770821655,2015-09-15,1.0
770821655,2017-06-14,
770821655,2014-03-03,1.0
770821655,2014-01-03,1.0
770821655,2014-11-18,1.0
770821655,2014-05-18,1.0
770821655,2018-03-16,
770821655,2018-04-18,
770821655,2018-02-18,
770821655,2018-03-18,
770821655,2018-03-18,
770821655,2016-03-24,
770821655,2014-11-22,
770821655,2016-03-24,
770821655,2017-06-14,
770821655,2017-10-14,
770821655,2014-08-18,
770821655,2014-06-22,
770821655,2018-11-18,
770821655,2014-06-18,
770821655,2016-03-24,
770821655,2014-01-18,
770821655,2016-07-24,
96827232,2019-08-26,
32062727,2014-10-30,1.0
32062727,2013-07-17,1.0
32062727,2014-11-30,1.0
32062727,2013-07-17,1.0
32062727,2007-07-16,
32062727,2011-01-22,
32062727,2014-02-28,
32062727,2011-04-22,
32062727,2007-08-16,
32062727,2009-03-14,
32062727,2004-07-05,
32062727,2006-12-08,
32062727,2006-03-12,
32062727,2011-08-29,
32062727,2004-10-05,
32062727,2009-05-14,
32062727,2011-05-29,
32062727,2011-07-22,
32062727,2011-02-28,
32062727,2002-05-15,
720514330,2017-05-16,
720514330,2017-11-16,
720514330,2017-10-16,
720514330,2017-12-16,
720514330,2017-04-16,
720514330,2017-02-16,
720514330,2018-04-27,
720514330,2017-03-16,
703809235,2014-03-06,
703809235,2014-07-20,
703809235,2014-12-06,
703809235,2014-07-06,
703809235,2014-04-20,
700578529,2015-08-10,
700578529,2015-06-10,
700578529,2017-11-14,
700578529,2015-12-10,
700578529,2015-06-10,
700578529,2020-09-10,
402822767,2016-08-02,
402822767,2016-09-02,
402822767,2016-02-02,
402822767,2016-12-02,
284484051,2016-05-08,
284484051,2016-03-03,
284484051,2008-12-08,
284484051,2016-01-01,
284484051,2008-01-08,
284484051,2015-02-01,
284484051,2017-02-18,
284484051,2015-06-09,
284484051,2016-08-08,
284484051,2004-02-14,
284484051,2016-03-01,
284484051,2016-02-12,
284484051,2016-01-03,
284484051,2016-08-12,
284484051,2016-03-08,
284484051,2015-02-01,
284484051,2016-07-03,
284484051,2016-02-22,
284484051,2016-08-01,
284484051,2016-11-01,
284484051,2015-10-01,
284484051,2015-04-09,
284484051,2016-08-12,
284484051,2008-10-08,
284484051,2017-06-18,
284484051,2012-03-02,
284484051,2012-08-02,
284484051,2012-08-02,
284484051,2017-12-18,
284484051,2016-01-03,
284484051,2016-03-08,
284484051,2016-02-12,
284484051,2016-06-12,
284484051,2015-06-09,
284484051,2016-06-03,
284484051,2015-12-01,
284484051,2016-09-03,
1047477702,2012-09-14,
1047477702,2011-10-18,
1047477702,2011-11-18,
1047477702,2012-09-14,
1047477702,2011-03-18,
1047477702,2007-06-20,
1047477702,2011-08-18,
1047477702,2018-09-23,0.0
988311456,2012-02-06,
988311456,2014-05-09,
988311456,2014-07-09,
988311456,2012-05-06,
988311456,2012-03-06,
988311456,2012-04-19,
988311456,2012-11-06,
988311456,2012-07-06,
988311456,2012-11-06,
988311456,2012-06-19,
988311456,2019-07-26,
988311456,2019-08-12,
988311456,2019-01-12,
942317928,2003-04-17,
942317928,2003-09-17,
942317928,2003-04-17,
942317928,2003-09-17,
942317928,2016-05-17,
942317928,2003-04-17,
942317928,2005-06-30,
942317928,2005-03-30,
942317928,2010-01-23,
942317928,2003-01-17,
942317928,2003-08-17,
942317928,2003-04-08,
942317928,2003-09-17,
1028531518,2006-09-12,
1028531518,2017-07-10,
1028531518,2012-03-25,
1028531518,2017-09-10,
1028531518,2006-10-12,
1028531518,2010-06-15,
1028531518,2006-01-12,
1028531518,2010-10-15,
1028531518,2017-06-10,
1028531518,2017-03-10,
1028531518,2012-07-25,
1028531518,2006-11-12,
1028531518,2012-09-25,
1028531518,2006-06-12,
1028531518,2006-05-12,
1028531518,2006-05-12,
1028531518,2012-04-25,
1028531518,2012-09-25,
590481740,2006-12-24,
590481740,2016-09-14,
590481740,2006-11-24,
590481740,2016-02-14,
25315744,2011-06-21,
25315744,2011-05-21,
25315744,2012-04-12,
25315744,2006-05-20,
25315744,2014-06-16,
25315744,2008-03-15,
25315744,2003-10-25,
25315744,2015-08-15,
25315744,2011-07-21,
25315744,2003-12-29,
25315744,2014-05-16,
25315744,2003-11-25,
25315744,2005-05-28,
25315744,2011-03-21,
25315744,2012-02-02,
25315744,2003-07-29,
25315744,2003-12-25,
25315744,2003-04-29,
25315744,2013-03-25,
25315744,2016-01-21,
25315744,2003-01-25,
25315744,2014-08-16,
25315744,2003-06-29,
25315744,2012-03-12,
25315744,2015-04-15,
25315744,2006-11-30,
25315744,2006-12-20,
25315744,2016-10-24,
25315744,2003-09-29,
25315744,2012-08-12,
25315744,2003-06-29,
25315744,2003-10-29,
25315744,2008-03-02,
25315744,2006-10-25,
25315744,2015-01-15,
25315744,2016-10-24,
25315744,2005-01-28,
25315744,2012-03-02,
25315744,2016-08-24,
25315744,2013-02-20,
25315744,2012-08-02,
25315744,2005-06-28,
25315744,2012-03-02,
25315744,2011-11-21,
25315744,2003-07-25,
25315744,2005-01-28,
25315744,2009-08-11,
25315744,2013-04-20,
25315744,2012-02-02,
25315744,2003-12-29,
25315744,2008-04-02,
25315744,2005-11-28,
25315744,2012-06-02,
25315744,2013-05-20,
25315744,2006-10-08,
25315744,2016-03-21,
25315744,2009-05-11,
25315744,2009-08-11,
25315744,2003-05-25,
25315744,2017-04-12,
25315744,2006-10-30,
25315744,2003-12-29,
25315744,2014-01-16,
25315744,2008-04-15,
25315744,2003-04-25,
25315744,2011-03-21,
25315744,2012-05-12,
25315744,2006-09-25,
25315744,2008-09-15,
25315744,2003-06-25,
25315744,2003-03-29,
25315744,2008-11-15,
25315744,2006-08-08,
25315744,2015-07-15,
25315744,2015-10-15,
25315744,2012-08-12,
25315744,2011-09-21,
25315744,2011-08-21,
25315744,2012-11-12,
25315744,2011-06-21,
25315744,2011-11-21,
25315744,2013-02-25,
25315744,2003-08-25,
25315744,2013-12-25,
25315744,2016-04-24,
25315744,2016-09-21,
25315744,2003-12-29,
25315744,2012-03-12,
25315744,2017-02-07,
25315744,2017-12-07,
25315744,2018-08-31,0.0
25315744,2018-02-28,0.0
25315744,2018-12-31,
25315744,2019-11-30,
25315744,2019-09-30,
25315744,2019-11-17,
25315744,2019-02-03,
25315744,2018-05-31,0.0
25315744,2018-06-30,0.0
53835321,2010-05-11,
53835321,2013-10-07,
53835321,2016-11-26,
53835321,2013-09-07,
53835321,2015-05-06,
53835321,2009-02-07,
53835321,2013-07-07,
53835321,2018-11-05,
45163949,2011-03-30,
45163949,2011-03-30,
45163949,2010-10-07,
45163949,2013-09-27,
45163949,2017-08-21,
45163949,2017-08-21,
45163949,2012-02-21,
45163949,2017-01-21,
45163949,2017-12-21,
45163949,2016-01-13,
45163949,2016-04-13,
198802340,2010-06-12,
198802340,2016-04-30,
198802340,2005-02-10,
198802340,2016-04-30,
198802340,2010-04-28,
198802340,2006-06-17,
198802340,2014-09-07,
198802340,2005-08-10,
198802340,2007-01-11,
198802340,2005-01-10,
198802340,2005-03-10,
198802340,2016-07-31,
198802340,2006-10-17,
198802340,2005-08-10,
198802340,2007-12-11,
198802340,2007-05-11,
198802340,2006-06-17,
198802340,2005-01-10,
1073896617,2014-10-26,
1073896617,2014-09-26,
1073896617,2011-10-19,
1073896617,2014-09-26,
1073896617,2011-03-19,
1073896617,2016-08-03,
1073896617,2011-04-19,
1073896617,2016-06-03,
1073896617,2011-06-19,
1073896617,2011-01-19,
1073896617,2011-09-19,
1073896617,2014-10-26,
1073896617,2014-08-26,
1073896617,2016-05-03,
1073896617,2017-07-09,
219126679,2017-05-21,
219126679,2017-07-21,
983963171,2007-04-05,
983963171,2015-01-19,
983963171,2017-02-28,
983963171,2017-01-31,
983963171,2011-09-22,
983963171,2011-12-22,
983963171,2011-02-22,
983963171,2015-01-19,
983963171,2015-08-19,
983963171,2015-06-19,
983963171,2017-02-28,
983963171,2018-02-27,
983963171,2018-05-27,
130237444,2016-04-25,
130237444,2013-09-18,
130237444,2015-03-26,
130237444,2013-08-18,
130237444,2014-12-12,
130237444,2014-07-12,
130237444,2013-05-18,
130237444,2014-02-12,
130237444,2013-01-18,
130237444,2016-06-25,
130237444,2013-07-18,
130237444,2016-12-25,
130237444,2014-04-12,
130237444,2013-12-18,
130237444,2015-08-26,
130237444,2014-08-12,
130237444,2016-04-25,
130237444,2016-01-25,
130237444,2018-11-06,
130237444,2018-06-06,
130237444,2018-06-06,
130237444,2018-03-06,
697910280,2019-02-03,
1222576927,2006-09-25,
1222576927,2003-09-06,
1222576927,2008-05-27,
1222576927,2007-10-12,
1222576927,2016-12-22,
1222576927,2011-06-25,
1222576927,2003-07-06,
1222576927,2007-01-12,
1222576927,2016-10-22,
1222576927,2016-09-16,
1222576927,2011-12-25,
1222576927,2016-08-22,
1222576927,2016-01-16,
1222576927,2017-05-12,
1222576927,2006-06-25,
1222576927,2006-04-25,
1222576927,2017-01-12,
1168489817,2015-08-16,
480372201,2017-06-25,
480372201,2017-07-25,
480372201,2017-08-25,
12562085,2008-06-17,
12562085,2008-06-17,
12562085,2008-10-17,
12562085,2008-08-17,
12562085,2009-12-17,
12562085,2011-04-15,
12562085,2011-06-15,
12562085,2011-06-15,
12562085,2015-01-13,
471810635,2006-06-28,
471810635,2004-05-22,
471810635,2004-06-22,
471810635,2006-04-25,
471810635,2006-05-25,
471810635,2006-06-15,
471810635,2006-07-15,
471810635,2006-03-28,
471810635,2006-12-28,
471810635,2013-02-06,
471810635,2006-06-25,
471810635,2006-08-28,
830233875,2008-07-16,
830233875,2012-05-13,
830233875,2012-03-13,
830233875,2012-12-13,
830233875,2012-03-13,
830233875,2012-05-13,
830233875,2012-05-13,
830233875,2008-04-16,
830233875,2011-03-26,
830233875,2011-06-26,
830233875,2011-04-26,
182350276,2010-11-04,
182350276,2013-12-24,
182350276,2013-08-24,
182350276,2010-02-04,
182350276,2017-06-18,
631111152,2014-06-19,
631111152,2012-07-04,
631111152,2015-12-23,
631111152,2012-12-04,
631111152,2012-12-04,
631111152,2014-08-19,
631111152,2012-11-04,
631111152,2015-08-23,
631111152,2012-10-04,
631111152,2012-09-04,
631111152,2018-01-03,
766391861,2004-10-11,
766391861,2016-02-16,
766391861,2004-07-11,
766391861,2008-12-08,
766391861,2012-08-02,
766391861,2003-12-29,
766391861,2001-02-18,
766391861,2003-08-29,
766391861,2004-11-11,
766391861,2007-09-06,
766391861,2007-11-06,
766391861,2004-02-11,
766391861,2003-03-29,
766391861,2008-08-08,
766391861,2016-08-16,
766391861,2003-07-29,
766391861,2015-09-11,
766391861,2006-05-11,
766391861,2006-11-11,
766391861,2003-09-29,
766391861,2004-11-11,
766391861,2006-01-11,
766391861,2016-10-16,
766391861,2001-04-18,
766391861,2003-04-29,
766391861,2016-02-16,
766391861,2017-06-15,
766391861,2017-07-15,
422459086,2010-03-14,
422459086,2009-01-14,
422459086,2009-04-14,
422459086,2009-04-14,
422459086,2009-04-14,
422459086,2009-09-14,
422459086,2009-10-14,
422459086,2009-09-14,
422459086,2019-01-25,
422459086,2019-05-21,
422459086,2019-04-21,
422459086,2020-10-29,
422459086,2020-11-29,
422459086,2020-10-15,
485566966,2017-12-19,
485566966,2017-08-19,
485566966,2017-08-19,
260286782,2016-10-17,
260286782,2011-01-15,
260286782,2016-04-17,
260286782,2016-11-17,
160936990,2012-05-22,
160936990,2019-01-11,
160936990,2019-09-11,
160936990,2019-10-16,
535938768,2009-09-25,
535938768,2009-11-20,
535938768,2009-10-20,
535938768,2009-07-20,
535938768,2009-11-27,
535938768,2011-03-29,
535938768,2016-05-29,
535938768,2011-06-29,
535938768,2016-06-29,
535938768,2009-03-20,
535938768,2009-09-20,
545408551,2017-02-05,
545408551,2011-12-13,
545408551,2017-12-05,
545408551,2014-05-21,
545408551,2011-11-13,
545408551,2014-10-21,
545408551,2011-01-13,
545408551,2011-12-13,
545408551,2011-03-13,
545408551,2011-03-13,
545408551,2019-03-09,
545408551,2019-09-09,
948271395,2016-04-22,
948271395,2016-01-22,1.0
948271395,2017-07-19,
948271395,2017-12-19,
948271395,2016-10-22,
948271395,2017-02-19,
948271395,2018-02-13,
1156654650,2007-09-10,1.0
1156654650,2015-07-26,
1156654650,2015-10-26,
1156654650,2007-02-10,
1156654650,2011-10-15,
1156654650,2007-08-10,
1156654650,2011-03-15,
1156654650,2007-06-10,
1156654650,2015-08-26,
1156654650,2007-10-10,
1156654650,2007-07-10,
62022045,2017-03-28,
62022045,2017-07-28,
1103538353,2016-11-08,1.0
1103538353,2013-08-29,
1103538353,2017-03-27,
1103538353,2017-09-27,
1103538353,2018-06-09,
1103538353,2018-01-09,
1103538353,2017-03-27,
1103538353,2019-05-07,
1103538353,2019-09-07,
67264605,2017-01-07,
67264605,2017-03-07,
67264605,2017-08-07,
834264380,2015-06-28,
834264380,2015-04-15,
834264380,2014-04-10,1.0
834264380,2015-12-28,2.0
834264380,2015-03-28,
834264380,2015-06-28,2.0
834264380,2015-11-15,1.0
834264380,2015-11-28,2.0
834264380,2015-05-28,
834264380,2015-01-15,
834264380,2015-12-28,2.0
834264380,2015-11-28,2.0
834264380,2015-12-28,2.0
834264380,2015-08-28,
834264380,2015-03-28,
834264380,2015-02-28,
834264380,2015-06-28,
834264380,2015-02-28,
834264380,2015-09-28,
479137124,2012-09-25,
479137124,2017-01-13,
479137124,2017-08-13,
479137124,2017-07-13,
479137124,2017-09-13,
479137124,2017-02-13,
479137124,2017-04-13,
479137124,2012-11-25,
479137124,2017-01-13,
479137124,2017-05-13,
479137124,2017-10-13,
479137124,2017-10-13,
479137124,2017-03-13,
85241169,2014-10-28,
85241169,2014-01-28,
85241169,2014-09-28,
85241169,2015-01-10,
85241169,2010-12-02,
1208312381,2017-12-28,
1208312381,2017-11-28,
1208312381,2017-11-16,
1208312381,2017-04-16,
1208312381,2017-03-16,
1208312381,2017-09-28,
1208312381,2017-02-28,
1208312381,2017-01-16,
1208312381,2017-10-16,
1208312381,2018-03-10,
1208312381,2018-09-10,
1208312381,2018-08-10,
1117724341,2007-12-05,1.0
113766077,2016-08-01,1.0
113766077,2016-01-01,
901191031,2016-08-25,1.0
901191031,2016-10-25,
901191031,2007-10-03,
901191031,2007-12-03,
901191031,2016-10-25,1.0
901191031,2015-03-28,1.0
901191031,2005-07-20,1.0
901191031,2005-10-20,1.0
901191031,2015-06-28,1.0
901191031,2016-12-25,1.0
901191031,2016-12-25,1.0
901191031,2016-10-25,1.0
901191031,2007-09-03,2.0
901191031,2015-10-28,
901191031,2015-02-28,
901191031,2015-03-28,
901191031,2016-01-25,
901191031,2007-10-03,2.0
901191031,2007-10-03,
901191031,2016-09-25,
901191031,2016-08-25,
901191031,2016-06-25,
901191031,2016-01-25,
901191031,2016-05-25,
901191031,2015-11-28,
95926854,2014-04-10,1.0
95926854,2014-08-10,1.0
95926854,2014-11-10,
95926854,2014-06-10,1.0
1117061229,2015-02-17,
1117061229,2014-04-11,
1117061229,2016-03-15,
1117061229,2016-04-27,
1117061229,2014-02-11,
1117061229,2016-09-15,
1117061229,2013-02-25,
1117061229,2018-01-30,
940460706,2014-01-04,1.0
940460706,2018-03-25,0.0
940460706,2019-12-29,
940460706,2019-11-29,
940460706,2018-05-25,0.0
949873187,2012-03-06,10.0
949873187,2015-10-26,11.0
949873187,1993-02-25,1.0
949873187,2007-02-15,7.0
949873187,2008-04-22,9.0
949873187,2012-07-06,10.0
949873187,2003-01-01,5.0
949873187,1995-06-17,3.0
949873187,1994-01-15,2.0
949873187,1994-01-15,2.0
949873187,1994-09-15,2.0
949873187,2007-02-16,8.0
949873187,1995-12-17,3.0
949873187,1997-03-04,4.0
949873187,2003-08-01,5.0
949873187,2003-03-01,5.0
949873187,2007-08-16,8.0
949873187,1997-06-04,4.0
949873187,2003-07-01,5.0
949873187,2017-01-16,
949873187,2015-05-26,11.0
949873187,2012-11-06,10.0
949873187,2006-06-10,6.0
949873187,2007-11-15,7.0
949873187,2007-03-15,7.0
949873187,1995-12-17,3.0
949873187,1994-06-15,2.0
949873187,2006-04-10,6.0
949873187,2003-09-01,5.0
949873187,1995-09-17,3.0
949873187,2017-10-11,
949873187,2017-12-11,
949873187,1994-02-15,2.0
949873187,1997-08-04,4.0
949873187,2017-05-16,
949873187,2015-10-26,11.0
949873187,2006-04-10,6.0
949873187,2003-02-01,5.0
949873187,1995-01-17,
949873187,2008-09-22,
949873187,1997-05-04,
949873187,1995-07-17,
949873187,2020-02-05,
949873187,2008-03-22,
949873187,2020-03-05,
949873187,2008-07-22,
949873187,2020-05-08,
949873187,2020-07-08,
949873187,2020-03-08,
949873187,2020-06-08,
667453278,2017-08-26,
667453278,2018-10-27,
667453278,2018-05-27,
667453278,2018-06-27,
667453278,2019-11-24,
667453278,2019-01-11,
667453278,2019-02-11,
114822988,2016-05-28,2.0
114822988,2017-10-02,
114822988,2010-12-29,
114822988,2016-06-13,1.0
114822988,2016-02-13,1.0
114822988,2008-11-19,1.0
114822988,2014-08-11,7.0
114822988,2011-06-08,6.0
114822988,2016-07-13,
114822988,2017-03-02,
114822988,2016-10-13,1.0
114822988,2015-06-25,
114822988,2011-06-26,5.0
